Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: tfidf.
62, 378, 0.35057731467016684
62, 115, 0.3487492742734751
62, 275, 0.3378574719291713
62, 104, 0.33749779970402494
62, 172, 0.33493872844011385
62, 95, 0.32733132663189235
63, 159, 0.9096359117302009
63, 121, 0.9051973652315248
63, 194, 0.8568997268533632
63, 115, 0.8368369813781386
63, 210, 0.8155357743463914
63, 100, 0.7983869575764618
63, 224, 0.7669318643707504
63, 234, 0.7495407648446252
63, 139, 0.7448762761676333
63, 377, 0.7294423301658775
63, 309, 0.7076335462850352
63, 86, 0.6752414440976341
63, 181, 0.5397334903533493
63, 10, 0.5271825033599195
63, 386, 0.5179810867248468
64, 328, 0.9259561759786485
64, 322, 0.9060441473207914
64, 371, 0.8422778229426555
64, 243, 0.8315726620507585
64, 420, 0.5624615155786918
64, 46, 0.551745182583358
64, 31, 0.36968741426874063
64, 92, 0.3333399433802646
64, 379, 0.3055339688282136
64, 365, 0.3032972773471469
64, 261, 0.2685024894323618
64, 332, 0.2373659495872026
64, 182, 0.23439237482747427
64, 271, 0.22856741200883698
64, 32, 0.22527588128940382
65, 246, 0.7218503679305991
65, 342, 0.6888986305712822
65, 278, 0.6753094696812177
65, 194, 0.5343343694103022
65, 237, 0.5253202203845907
65, 309, 0.5027086908143077
65, 138, 0.4959430896839195
65, 35, 0.47100696642561185
65, 377, 0.3837134187605961
65, 121, 0.37887186857237887
65, 100, 0.3780651255614517
65, 234, 0.3606822657321024
65, 210, 0.3605965563784947
65, 224, 0.3422731737706815
65, 119, 0.33586168711791226
66, 377, 0.7651279995256951
66, 115, 0.7319576363042067
66, 386, 0.6905366497600022
66, 194, 0.6747517891607518
66, 309, 0.6647987523670966
66, 210, 0.6581013869461146
66, 159, 0.6484967634236771
66, 121, 0.6267856798899015
66, 70, 0.6148914035713393
66, 224, 0.6099141135579351
66, 100, 0.6011351645862004
66, 86, 0.5897142729567534
66, 234, 0.49330588828908595
66, 139, 0.4787683944896648
66, 35, 0.4238305732305855
67, 7, 0.9819145190450356
67, 63, 0.9690859206816649
67, 184, 0.9628392499984701
67, 346, 0.8527373057160558
67, 420, 0.4334071231009222
67, 46, 0.345359405465574
67, 8, 0.28773976180146293
67, 31, 0.2260572401586942
67, 371, 0.21955815107242804
67, 92, 0.17466428313251986
67, 322, 0.14645300370984463
67, 328, 0.13605995710765192
67, 411, 0.10239744797898968
67, 192, 0.09952595981036969
67, 280, 0.09371785351848541
68, 46, 0.6879991029940308
68, 31, 0.6562724546646277
68, 307, 0.6220001078559525
68, 289, 0.6069989495655566
68, 275, 0.606709846928491
68, 420, 0.5743570460253417
68, 290, 0.5507404519909979
68, 343, 0.5431915230311759
68, 280, 0.5400043608815351
68, 296, 0.5118709921210014
68, 68, 0.5021984600187869
68, 279, 0.46547169841421915
68, 104, 0.4648714814663141
68, 111, 0.41164216366498046
68, 352, 0.3947416123648052
69, 377, 0.9592254489243202
69, 386, 0.8665874382644363
69, 210, 0.7497306743042875
69, 309, 0.7159905819389272
69, 194, 0.7129473113667399
69, 115, 0.7048782363231394
69, 159, 0.667630549244087
69, 224, 0.6627094150120635
69, 121, 0.6313953115884646
69, 70, 0.626352357979057
69, 100, 0.6036281128835689
69, 234, 0.5605276535009072
69, 86, 0.5460638478316354
69, 139, 0.4603486701625796
69, 35, 0.3764690868763284
70, 226, 0.7180290673776559
70, 137, 0.6911195983444819
70, 264, 0.511712922197462
70, 245, 0.5021239671535774
70, 140, 0.4880526024307589
70, 225, 0.40971862017670635
70, 42, 0.36238716350752415
70, 115, 0.3566186126459759
70, 413, 0.35631135725314134
70, 26, 0.3556244684887503
70, 301, 0.3511481718494454
70, 9, 0.344950346873857
70, 168, 0.3318594485710193
70, 10, 0.29742202049363325
70, 139, 0.29279180083927975
71, 117, 0.8002381871147863
71, 258, 0.5092600886873085
71, 109, 0.48866180489687105
71, 241, 0.39408236172659117
71, 408, 0.3882738855315381
71, 36, 0.3410957397068787
71, 417, 0.3297312970649959
71, 8, 0.3156127542344293
71, 19, 0.29761895032935537
71, 314, 0.29281891871940624
71, 240, 0.2922631744524031
71, 185, 0.289777395400385
71, 403, 0.27183019994122404
71, 31, 0.2699374267223728
71, 107, 0.26733545233059813
72, 305, 0.924296924485539
72, 354, 0.8451484658538344
72, 331, 0.779546305240776
72, 338, 0.7647329896796029
72, 196, 0.7249503478594636
72, 107, 0.5330998749237847
72, 372, 0.4740838870838988
72, 389, 0.4480006439549409
72, 337, 0.4292868155699153
72, 76, 0.4072929439592831
72, 230, 0.3880679543081771
72, 227, 0.3282464387938958
72, 400, 0.31882158021703955
72, 414, 0.2969680160281358
72, 422, 0.2734892690157525
73, 209, 0.9384591432923733
73, 43, 0.936225288415698
73, 320, 0.8736222540937582
73, 37, 0.4792897692054896
73, 236, 0.2703021571617953
73, 168, 0.24515479374636814
73, 6, 0.16589893349296264
73, 132, 0.15967020416283412
73, 91, 0.1498107067699179
73, 351, 0.1424009653407433
73, 159, 0.14002581157934155
73, 65, 0.13630634805592215
73, 121, 0.1329473657062343
73, 17, 0.12704932098645455
73, 2, 0.1126457351741981
74, 285, 0.9750314629277576
74, 41, 0.9536541345483313
74, 34, 0.9487193009249579
74, 25, 0.9287523492111972
74, 5, 0.90323742755689
74, 67, 0.8244295353921123
74, 50, 0.7625193382990364
74, 11, 0.6383036552111688
74, 356, 0.626726113873456
74, 142, 0.5432955845353088
74, 347, 0.5129031823524817
74, 180, 0.4021431258059827
74, 259, 0.2953566000415634
74, 388, 0.22773524895639627
74, 319, 0.19005451988204466
75, 388, 0.7716983561976334
75, 240, 0.6312436226707141
75, 297, 0.6227201678811809
75, 142, 0.5237773219798798
75, 356, 0.5141293973984064
75, 197, 0.5122112519373095
75, 310, 0.45819482263595535
75, 17, 0.4484599967181778
75, 347, 0.43251211977798837
75, 293, 0.40204688860898763
75, 204, 0.4005003180453896
75, 57, 0.39968155261488203
75, 298, 0.3977966833273797
75, 250, 0.3904452472617635
75, 220, 0.33406299149413016
76, 230, 0.7723879617050998
76, 227, 0.7169848046245622
76, 107, 0.6897685534171988
76, 338, 0.6765774918649498
76, 78, 0.5109058435870172
76, 218, 0.5086543527105662
76, 318, 0.4543879315059021
76, 258, 0.4376438779328353
76, 416, 0.39828817916676507
76, 236, 0.3888642000397478
76, 305, 0.38449543761887917
76, 372, 0.3719249306307546
76, 259, 0.3319762652454437
76, 167, 0.32748737631191666
76, 68, 0.3120550901908399
77, 14, 0.6317647178855379
77, 338, 0.5678348691909815
77, 107, 0.5677868690045534
77, 368, 0.5057132110266094
77, 318, 0.5039422490348935
77, 218, 0.49997566742235167
77, 78, 0.42319050975667843
77, 177, 0.40861373138810825
77, 178, 0.38477081739161906
77, 65, 0.36748713932678684
77, 416, 0.3602693823892104
77, 227, 0.3576846865545877
77, 230, 0.3555955127966207
77, 236, 0.33759770078549295
77, 305, 0.30591143900349604
78, 258, 0.9280598871628125
78, 241, 0.8306773084700576
78, 408, 0.8269289709428141
78, 109, 0.8243684962627773
78, 314, 0.7359871291044675
78, 117, 0.7148446140097953
78, 107, 0.5928863613485249
78, 409, 0.3908584864531363
78, 167, 0.354163374085624
78, 144, 0.3039880087359349
78, 36, 0.3023629259533967
78, 338, 0.29714105272843333
78, 423, 0.26290897394912366
78, 196, 0.2617024287331955
78, 230, 0.23306193658766106
79, 320, 0.8795195887620437
79, 209, 0.8654462024634745
79, 43, 0.8556156768915045
79, 37, 0.4094756629239781
79, 332, 0.23963892772818254
79, 391, 0.21140863534768245
79, 168, 0.20908505654825474
79, 236, 0.193337249483288
79, 39, 0.19200476779209713
79, 325, 0.1902532123722299
79, 159, 0.18788814814063795
79, 150, 0.18597104404808376
79, 189, 0.18418684645407624
79, 413, 0.18294925153555075
79, 286, 0.1797900628193313
80, 305, 0.6183390332742549
80, 68, 0.5609225843515813
80, 230, 0.5019283798127115
80, 338, 0.4937365003023039
80, 307, 0.4920799313665007
80, 354, 0.489380923983957
80, 337, 0.4700462947979452
80, 275, 0.4574639807990121
80, 280, 0.45123479077396766
80, 196, 0.4499683323000494
80, 107, 0.4390111494081928
80, 296, 0.41814331065033516
80, 279, 0.4138699791818414
80, 227, 0.4122510773140238
80, 290, 0.4008550269202963
81, 289, 0.6829046126126905
81, 307, 0.67528186713987
81, 275, 0.6664186922927514
81, 296, 0.6384668260209128
81, 290, 0.6247074139296362
81, 280, 0.6031583658075235
81, 343, 0.5497982129100186
81, 378, 0.5200743999688741
81, 104, 0.514735840429442
81, 279, 0.4964111162994628
81, 111, 0.46190603159252464
81, 292, 0.43499615348323495
81, 68, 0.4200060633788452
81, 353, 0.4139943399064871
81, 401, 0.40530962535362497
82, 343, 0.7313363608661312
82, 289, 0.6833556796911868
82, 275, 0.6755398677031695
82, 296, 0.6383255180830697
82, 307, 0.638132482975956
82, 290, 0.6266156971559976
82, 8, 0.5401441050672023
82, 104, 0.515812134448605
82, 411, 0.5020162055033597
82, 280, 0.4931867417169061
82, 216, 0.48624279704723566
82, 279, 0.4563126274612947
82, 31, 0.4387810623535584
82, 315, 0.4387396268928715
82, 111, 0.436447239301568
83, 289, 0.7156555026426019
83, 307, 0.6443494380883922
83, 296, 0.6382104816200056
83, 275, 0.6316048015549345
83, 290, 0.5619153809778055
83, 343, 0.546934562521095
83, 353, 0.5319338561683923
83, 280, 0.517043237625221
83, 68, 0.5059400323918368
83, 111, 0.5057072173236024
83, 238, 0.49613041335762736
83, 315, 0.4551423746356217
83, 216, 0.4455100207286694
83, 279, 0.4207789449905632
83, 31, 0.4078839295787688


AutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 117, 0.9992403756091359
1, 419, 0.9990798576098086
1, 323, 0.9990783762187379
1, 249, 0.9990707197084678
1, 204, 0.9990698421211982
1, 359, 0.9990551549048989
1, 189, 0.9990538344446847
1, 207, 0.9990326550671806
1, 392, 0.9990317776084269
1, 171, 0.9990279603879395
1, 300, 0.9990276791184974
1, 75, 0.9990253825087384
1, 337, 0.9990234466381126
1, 152, 0.9990156276676674
1, 382, 0.9990119659108347
2, 395, 0.9991021623179502
2, 308, 0.9990931814128026
2, 334, 0.9990898310171119
2, 30, 0.9990595313548392
2, 370, 0.9990432111526042
2, 171, 0.9990422239451933
2, 230, 0.9990311742747433
2, 268, 0.9990239196913644
2, 326, 0.999017404762389
2, 257, 0.9990137615264497
2, 304, 0.9989928577292412
2, 77, 0.9989917553865261
2, 116, 0.998971626973877
2, 26, 0.998963736890331
2, 323, 0.9989557167493917
3, 170, 0.9993129656932414
3, 357, 0.9992888012008423
3, 81, 0.9992207813012428
3, 350, 0.9992163228078128
3, 45, 0.9992106312686321
3, 193, 0.9992044535873414
3, 136, 0.9992022298519267
3, 36, 0.999183417296744
3, 152, 0.9991778027368892
3, 105, 0.9991777420252499
3, 342, 0.9991759827333555
3, 40, 0.9991747865514742
3, 12, 0.9991735885746951
3, 325, 0.9991660907670505
3, 382, 0.9991590951582958
4, 171, 0.9991964230249628
4, 215, 0.9991848962211557
4, 70, 0.9991742868156999
4, 211, 0.9991600791806432
4, 30, 0.9991488249065018
4, 23, 0.9991379781510406
4, 152, 0.9991111160506454
4, 260, 0.9991058839595973
4, 37, 0.9990952183913724
4, 47, 0.9990884989788269
4, 12, 0.9990712136477689
4, 170, 0.9990618643706335
4, 420, 0.9990614489337115
4, 357, 0.9990541484713571
4, 271, 0.9990541404684401
5, 176, 0.9991005354174689
5, 12, 0.9990826731658369
5, 211, 0.9990759819096071
5, 110, 0.9990369116285203
5, 407, 0.9990309779557723
5, 40, 0.9990216590162585
5, 301, 0.9990027190717738
5, 375, 0.998998170744976
5, 14, 0.9989910177797843
5, 419, 0.9989797254067685
5, 303, 0.9989767423781857
5, 30, 0.9989763711407493
5, 376, 0.9989706476774057
5, 134, 0.9989688014343935
5, 282, 0.9989682110762533
6, 308, 0.9993168548310183
6, 395, 0.9991995414777625
6, 325, 0.9991788294884039
6, 304, 0.9991779907293827
6, 323, 0.9991653840670124
6, 257, 0.9991627062178539
6, 211, 0.9991289209225525
6, 217, 0.9991266736475274
6, 204, 0.999125259356021
6, 252, 0.9991177248979481
6, 30, 0.9991154464665545
6, 294, 0.9991056063926433
6, 357, 0.9990994987595061
6, 326, 0.9990822148296357
6, 152, 0.9990797947457442
7, 391, 0.9991986665550201
7, 296, 0.999180737236498
7, 49, 0.9991743843533256
7, 51, 0.9991371815518015
7, 340, 0.9991347506935612
7, 145, 0.9991334355529838
7, 155, 0.9990912164224346
7, 310, 0.99908522390908
7, 107, 0.9990751356227014
7, 384, 0.9990686060535593
7, 75, 0.9990482076131768
7, 88, 0.9990394652462662
7, 87, 0.9990314541680904
7, 355, 0.9990139545502704
7, 141, 0.9990061733015287
8, 358, 0.999242550458193
8, 339, 0.9991721488002676
8, 37, 0.999162638006812
8, 61, 0.9991521677884313
8, 303, 0.9991172550616965
8, 47, 0.999098807821234
8, 51, 0.9990905808872528
8, 176, 0.9990892149928243
8, 376, 0.9990825414075303
8, 235, 0.9990752362438851
8, 223, 0.9990740777664181
8, 156, 0.9990740094097589
8, 345, 0.9990626846484565
8, 291, 0.9990587792870882
8, 136, 0.9990560642157702
9, 358, 0.999411751713936
9, 238, 0.9993122833563048
9, 47, 0.9992876362304395
9, 43, 0.9992696849496201
9, 301, 0.999264412951967
9, 291, 0.9992599182880268
9, 102, 0.9992559752380247
9, 61, 0.9992392274388265
9, 156, 0.9992214547420585
9, 256, 0.9992131742693557
9, 53, 0.9992094983350723
9, 349, 0.9992086978507985
9, 211, 0.9991994585076331
9, 171, 0.9991967231096859
9, 312, 0.9991964942913834
10, 358, 0.9994035447888053
10, 303, 0.9993581070968773
10, 176, 0.9993299958840367
10, 61, 0.9993101480297726
10, 300, 0.9992979235157597
10, 155, 0.9992934381872818
10, 143, 0.9992745252740615
10, 413, 0.9992466638490867
10, 27, 0.9992437863033841
10, 332, 0.9992276237821974
10, 162, 0.9992234094571908
10, 47, 0.9992086538599112
10, 75, 0.9992017782890505
10, 301, 0.9991975312965216
10, 345, 0.999195256546981
11, 235, 0.9991652701805086
11, 102, 0.999135865263806
11, 418, 0.9991035917704748
11, 207, 0.9991014167913119
11, 376, 0.9990764309664384
11, 357, 0.9990692173314224
11, 398, 0.9990533871038293
11, 363, 0.9990530437537017
11, 145, 0.9990498457308361
11, 136, 0.9990469328192997
11, 382, 0.9990363838576368
11, 211, 0.9990350419882458
11, 261, 0.9990272318230361
11, 186, 0.9990248056939356
11, 135, 0.9990246128857401
12, 61, 0.9993133776252553
12, 155, 0.9992671548470784
12, 358, 0.9992202981368329
12, 266, 0.9992149107140404
12, 303, 0.9992039572417444
12, 401, 0.999171320008761
12, 8, 0.9991352054592109
12, 37, 0.9991333591867969
12, 378, 0.9991080146128868
12, 23, 0.9990896044746593
12, 156, 0.9990808736205952
12, 82, 0.999038477229464
12, 98, 0.9990303987285631
12, 47, 0.9990223131394355
12, 38, 0.9990139852577964
13, 417, 0.9993313891860818
13, 190, 0.9993174991836021
13, 170, 0.999287358008258
13, 243, 0.9992865275490987
13, 237, 0.9992576980594885
13, 357, 0.9992504381846017
13, 300, 0.9992403425262253
13, 130, 0.9992363787807579
13, 189, 0.9992321789446214
13, 275, 0.9992308337629158
13, 1, 0.9992146715422826
13, 95, 0.9992116805486713
13, 239, 0.9992065004957467
13, 375, 0.9992028917178213
13, 168, 0.9991964603939099
14, 27, 0.9991692634137312
14, 30, 0.9991211261302508
14, 386, 0.9990935080082893
14, 235, 0.9990904895888031
14, 405, 0.9990902914549653
14, 152, 0.9990887103549946
14, 126, 0.9990881289156025
14, 415, 0.9990664203596209
14, 373, 0.999049037566651
14, 262, 0.9990398647599974
14, 304, 0.9990383531412395
14, 413, 0.9990323666106404
14, 102, 0.9990299128070431
14, 61, 0.9990216276946235
14, 358, 0.9990019846359566
15, 118, 0.999299793003385
15, 128, 0.9992229497361422
15, 164, 0.999211110869486
15, 94, 0.9991685338745822
15, 211, 0.9991282315454253
15, 422, 0.9990658160852316
15, 93, 0.9989245954255646
15, 340, 0.9989093212061496
15, 143, 0.9988963717977901
15, 255, 0.9988764919561433
15, 48, 0.9988666451288502
15, 352, 0.9988654260926415
15, 65, 0.9988635567642468
15, 228, 0.9988601503307498
15, 375, 0.9988459337671737
16, 176, 0.9992111835314583
16, 199, 0.9991818491534599
16, 25, 0.9991557728598088
16, 41, 0.9991402523399946
16, 409, 0.9991211227900725
16, 420, 0.9991109731549701
16, 3, 0.9991078946450244
16, 36, 0.9990955681120158
16, 377, 0.9990921152542698
16, 287, 0.9990902524960108
16, 300, 0.9990875069286753
16, 323, 0.9990848121858054
16, 408, 0.9990827933619864
16, 136, 0.9990800758495504
16, 211, 0.9990774961554216
17, 358, 0.9993432130044919
17, 303, 0.9992683593610836
17, 61, 0.9991860998607648
17, 107, 0.9991687210922204
17, 176, 0.9990806216623926
17, 401, 0.9990783144202834
17, 272, 0.9990627797673658
17, 36, 0.9990589479514347
17, 47, 0.9990551283980819
17, 103, 0.9990195958387587
17, 155, 0.99901281851103
17, 143, 0.9990107132706134
17, 300, 0.9990033329376289
17, 28, 0.9989982492793006
17, 375, 0.9989949429528411
18, 135, 0.9991953238365379
18, 142, 0.999131253420015
18, 29, 0.9991227944602505
18, 50, 0.9991055362339747
18, 188, 0.9991042496042163
18, 402, 0.9990832107492773
18, 337, 0.9990827817843961
18, 363, 0.9990801294546976
18, 38, 0.9990630226213796
18, 380, 0.9990601900834646
18, 417, 0.999058495785212
18, 1, 0.9990236557408328
18, 176, 0.9990137183112282
18, 392, 0.9990037964806786
18, 276, 0.9990035996589726
19, 100, 0.9993183364518938
19, 195, 0.9992532909848427
19, 159, 0.9990971397217546
19, 176, 0.9990958055104044
19, 422, 0.9990780500020695
19, 10, 0.9990769610434271
19, 296, 0.9990719955233238
19, 121, 0.9990622704536511
19, 37, 0.9990499235551242
19, 303, 0.9990455699099605
19, 391, 0.9990428679179787
19, 13, 0.9990423916001833
19, 268, 0.9990301978837812
19, 323, 0.9990296422163369
19, 411, 0.9990255026585617
20, 237, 0.9992539218921699
20, 276, 0.9991813748726895
20, 233, 0.9991444567865579
20, 136, 0.9991332254478094
20, 357, 0.9991318701964589
20, 143, 0.9991293130262214
20, 118, 0.9991243130662506
20, 228, 0.999116198575955
20, 340, 0.9991119650577285
20, 168, 0.9991110903076925
20, 56, 0.9991095208321579
20, 391, 0.9991049822086417
20, 359, 0.9991047015697287
20, 422, 0.9990933775609965
20, 13, 0.9990929801481715
21, 294, 0.9992796574102494
21, 236, 0.9992577187003158
21, 318, 0.9992446841543168
21, 342, 0.9992078595276602
21, 204, 0.9992037678572687
21, 413, 0.9992007133182188
21, 170, 0.9991757155723823
21, 280, 0.9991570367097095
21, 37, 0.9991552310154683
21, 344, 0.9991546139756152
21, 230, 0.9991534462377517
21, 209, 0.9991415818570388
21, 217, 0.9991414475190488
21, 208, 0.9991358189715341
21, 222, 0.9991287054868303
22, 21, 0.9991572745971903
22, 50, 0.9991152217330317
22, 380, 0.9991069396039867
22, 396, 0.9990993742398685
22, 296, 0.9990973653841158
22, 417, 0.9990828056318739
22, 190, 0.9990559542193314
22, 363, 0.999054792967331
22, 357, 0.9990444576469658
22, 1, 0.9990275494679741
22, 111, 0.9990236772900591
22, 187, 0.9990215100462037
22, 81, 0.9990097382987317
22, 165, 0.9989872153502016
22, 204, 0.998986130019043
23, 237, 0.9992082587495585
23, 176, 0.9991932315518538
23, 1, 0.9991859526815489
23, 300, 0.9991641852657368
23, 143, 0.9991597406499007
23, 174, 0.999150664518073
23, 160, 0.9991490252750465
23, 303, 0.9991429842551618
23, 119, 0.9991369795628222
23, 245, 0.9991294644055732
23, 381, 0.9991265503693364
23, 88, 0.9991259754966242
23, 38, 0.9991234361977732
23, 422, 0.9991156907892699
23, 298, 0.9991121769252023
24, 230, 0.9992004128290697
24, 10, 0.9991427541635617
24, 236, 0.9991386189633731
24, 61, 0.9991310764192946
24, 222, 0.9991256452974973
24, 318, 0.9991190077965462
24, 391, 0.9991104608933823
24, 176, 0.9991102091688562
24, 410, 0.9991097124683673
24, 155, 0.9991090357081831
24, 109, 0.999100800287238
24, 35, 0.9990825629221636
24, 254, 0.999079655315544
24, 28, 0.9990728011883703
24, 239, 0.9990707095551853
25, 176, 0.9992342185301004
25, 255, 0.9992143762175298
25, 201, 0.9991754389293903
25, 261, 0.9991647072300552
25, 411, 0.999149622854246
25, 199, 0.9991239979001729
25, 55, 0.9991167880504884
25, 70, 0.9991156663182295
25, 25, 0.9991143830680601
25, 81, 0.9990857588883479
25, 253, 0.9990801431527587
25, 164, 0.9990775624293391
25, 264, 0.9990766725688462
25, 409, 0.9990756864993252
25, 387, 0.9990686250770449
26, 340, 0.999059312842103
26, 238, 0.9990576742811573
26, 342, 0.9990547972359258
26, 13, 0.9990445048714918
26, 251, 0.9990434321058304
26, 413, 0.9990415509637657
26, 366, 0.9990080841666542
26, 201, 0.9989907649919296
26, 373, 0.9989904163941341
26, 235, 0.9989861882314475
26, 222, 0.9989803251921663
26, 302, 0.9989757149916298
26, 152, 0.9989748924942168
26, 176, 0.9989746787693794
26, 199, 0.998966101144162
27, 15, 0.999246557291712
27, 23, 0.9992368699741105
27, 375, 0.9991988850219771
27, 271, 0.999173351711329
27, 291, 0.9991589566697943
27, 71, 0.9991549640466977
27, 182, 0.9991533782547017
27, 174, 0.9991479242976155
27, 183, 0.9991317605157025
27, 376, 0.9991237104727917
27, 13, 0.9990956067900048
27, 63, 0.9990943447007157
27, 148, 0.9990915319503695
27, 116, 0.9990912642587737
27, 36, 0.9990879471604457
28, 176, 0.9992887507737527
28, 349, 0.9992659113382897
28, 410, 0.9992227631703718
28, 300, 0.9992104446859644
28, 14, 0.9992044525639954
28, 209, 0.9991999837658185
28, 94, 0.9991984979159674
28, 249, 0.9991966160149905
28, 110, 0.9991940672010508
28, 47, 0.9991886332970255
28, 160, 0.999188341077793
28, 143, 0.9991768508752745
28, 81, 0.9991681820507506
28, 208, 0.9991674334179608
28, 164, 0.9991672856119832
29, 192, 0.999304652349814
29, 341, 0.9992600118191592
29, 25, 0.9991899106660967
29, 176, 0.9991663057279083
29, 119, 0.9991564853320436
29, 357, 0.9991393801916093
29, 105, 0.9991359676920748
29, 51, 0.999130049878787
29, 45, 0.9991251109867612
29, 164, 0.9991179144290192
29, 413, 0.999108179750821
29, 60, 0.999106315446292
29, 300, 0.999096692168118
29, 245, 0.9990932100651242
29, 329, 0.999085299432145
30, 105, 0.9993321832565947
30, 189, 0.9993014834914957
30, 170, 0.9992900726623613
30, 253, 0.9992579765910069
30, 211, 0.9992064765344857
30, 327, 0.9991980899505188
30, 164, 0.9991805102092037
30, 349, 0.9991803952941938
30, 5, 0.9991794358667884
30, 332, 0.9991644970177969
30, 271, 0.9991549028888446
30, 124, 0.9991546919654377
30, 300, 0.9991506470777638
30, 249, 0.9991498632409961
30, 176, 0.9991477265464945
31, 249, 0.9993732252989411
31, 176, 0.9993523216925744
31, 291, 0.9993095356597548
31, 47, 0.9992834809892881
31, 276, 0.9992824960708728
31, 116, 0.9992635922177093
31, 142, 0.9992599362752732
31, 168, 0.9992503661422112
31, 300, 0.9992434843117499
31, 243, 0.9992397339483593
31, 23, 0.9992245607256739
31, 420, 0.9992235455637973
31, 403, 0.9992231345856151
31, 10, 0.9992220191493646
31, 255, 0.9992208669938223
32, 279, 0.9992409092888358
32, 290, 0.9992329863881709
32, 186, 0.9991861680810097
32, 253, 0.999172287993334
32, 300, 0.9991600995540049
32, 410, 0.9991567803967969
32, 111, 0.9991343747753607
32, 68, 0.9991298156875248
32, 316, 0.9991239926577924
32, 28, 0.9991140319861087
32, 275, 0.9991108697416333
32, 280, 0.9991094412692489
32, 145, 0.9990995268239549
32, 307, 0.9990964867474944
32, 263, 0.9990889794042204
33, 45, 0.9992538955520911
33, 62, 0.9992158382541584
33, 176, 0.9992112878925357
33, 152, 0.999199284994666
33, 347, 0.9991640585840469
33, 13, 0.9991623279296211
33, 236, 0.9991594550695094
33, 251, 0.9991549580959437
33, 300, 0.9991540223806079
33, 123, 0.9991525747911179
33, 357, 0.9991397749963102
33, 340, 0.9991322016651627
33, 51, 0.9991318777514775
33, 275, 0.9991289965031732
33, 145, 0.9991255560365284
34, 294, 0.9993231968366368
34, 328, 0.9992930208906515
34, 70, 0.9992224911197376
34, 211, 0.9991984640537078
34, 181, 0.9991684851344802
34, 230, 0.9991582636024448
34, 238, 0.9991328089855832
34, 173, 0.9991318503176867
34, 130, 0.9991236388671774
34, 299, 0.99911904751919
34, 357, 0.9991184237819657
34, 348, 0.9991176424936947
34, 416, 0.999113632120308
34, 146, 0.9991057936098464
34, 342, 0.9991047706773935
35, 378, 0.9992727118137537
35, 280, 0.9992522389107812
35, 37, 0.9992397060844525
35, 318, 0.9992212668838376
35, 66, 0.9992074452600885
35, 155, 0.9991821261670086
35, 170, 0.9991697763535805
35, 204, 0.9991592292631969
35, 209, 0.9991494920022598
35, 312, 0.999145428997066
35, 236, 0.9991440396841618
35, 230, 0.9991343865719866
35, 35, 0.9991341734155452
35, 6, 0.999130589157728
35, 49, 0.9991295161301815
36, 143, 0.9991871295502314
36, 152, 0.9991742530569979
36, 27, 0.9991586272608994
36, 62, 0.9991510329734976
36, 176, 0.9991501245461303
36, 142, 0.999133677517478
36, 36, 0.9991224003577295
36, 108, 0.9991112970643163
36, 130, 0.9991037883882221
36, 386, 0.9991000989445906
36, 420, 0.9990900872203953
36, 211, 0.9990825563630081
36, 255, 0.9990720636425964
36, 47, 0.9990657333451942
36, 45, 0.9990654638181178
37, 174, 0.9991094427632337
37, 35, 0.9990595225816338
37, 340, 0.9990341992800912
37, 233, 0.9990273534994862
37, 56, 0.9990229788223562
37, 62, 0.9990169881806246
37, 357, 0.9990042428463506
37, 93, 0.9990021089833132
37, 74, 0.9989937392132252
37, 235, 0.9989771477548501
37, 37, 0.9989686644824141
37, 14, 0.9989655974856538
37, 307, 0.9989623407386459
37, 266, 0.9989558619156012
37, 422, 0.9989525021365888
38, 36, 0.9992048115417467
38, 118, 0.9991831549373386
38, 13, 0.9991809298369978
38, 343, 0.9991574607954652
38, 254, 0.9991442267884432
38, 340, 0.9991154243307403
38, 55, 0.9991065591119147
38, 142, 0.9991020756675633
38, 342, 0.9991001792081392
38, 388, 0.9990987066777666
38, 271, 0.999093672350861
38, 56, 0.9990932077383896
38, 65, 0.9990832319400449
38, 237, 0.9990758439242314
38, 222, 0.9990749988187431
39, 360, 0.9994060422293358
39, 173, 0.999404124714112
39, 277, 0.9993826227571165
39, 189, 0.9993738500159968
39, 71, 0.9992538808684874
39, 369, 0.9992494066277448
39, 81, 0.9992291298100335
39, 110, 0.9991690882431669
39, 249, 0.9991638871624318
39, 222, 0.9991637191234238
39, 350, 0.9991630083589048
39, 265, 0.9991491131383989
39, 286, 0.9991236504371144
39, 176, 0.9991125376053962
39, 413, 0.9990919471166381
40, 247, 0.9992664237059424
40, 249, 0.9992361078028327
40, 418, 0.9992022786553086
40, 207, 0.9991900066332375
40, 272, 0.9991893814332654
40, 55, 0.9991849389503802
40, 287, 0.9991766976637879
40, 342, 0.999171191707719
40, 222, 0.9991699010628923
40, 135, 0.9991628260159472
40, 51, 0.9991607128531667
40, 357, 0.9991525628856344
40, 275, 0.9991419086361895
40, 182, 0.9991324131526653
40, 260, 0.999125016780226
41, 272, 0.9992414211069498
41, 292, 0.9991841016314065
41, 300, 0.999171205540426
41, 343, 0.9991622776589764
41, 296, 0.9991490564589582
41, 98, 0.9991175107490944
41, 66, 0.9990956251508393
41, 47, 0.9990939309294916
41, 155, 0.9990924152487852
