Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: wc.
31, 102, 0.9545255150909775
31, 183, 0.9542064222492832
31, 160, 0.9533126897678671
32, 158, 0.9639210009927932
32, 102, 0.9638715249176829
32, 423, 0.9611018194689996
32, 133, 0.9580430973422286
32, 187, 0.9579544222893627
32, 74, 0.9572331940951114
32, 162, 0.9564397536099127
32, 205, 0.9562951280770583
32, 15, 0.9558812213207983
32, 414, 0.9554848698014353
32, 316, 0.9550072478499001
32, 172, 0.954479683995026
32, 40, 0.9533808935221828
32, 24, 0.9533040282890897
32, 160, 0.9532527750168458
33, 251, 0.9645325917394746
33, 158, 0.9597746931717321
33, 154, 0.9552388874747422
33, 423, 0.954958334590416
33, 317, 0.950581567655449
33, 6, 0.9495487415386281
33, 101, 0.9480574786604297
33, 132, 0.9473900022919273
33, 105, 0.9463726289756453
33, 193, 0.9461743001108782
33, 125, 0.9456145470722382
33, 327, 0.9451803869810635
33, 198, 0.9450332991762168
33, 335, 0.9450300239808016
33, 64, 0.9447879248442215
34, 423, 0.9735119217466439
34, 327, 0.964825190234178
34, 198, 0.9638677333020517
34, 238, 0.9578376800752155
34, 92, 0.9569906959863897
34, 158, 0.9562138051460314
34, 40, 0.9552333715649781
34, 6, 0.9537450658182793
34, 109, 0.9520485991029795
34, 414, 0.9504361764461025
34, 409, 0.9496420324116185
34, 398, 0.9491542521224963
34, 328, 0.9485020052823094
34, 391, 0.9455973049046441
34, 387, 0.9455792925694526
35, 423, 0.9623810819482093
35, 318, 0.9623216063540787
35, 246, 0.9540680395550961
35, 158, 0.951106568043723
35, 40, 0.9507440795689103
35, 66, 0.9475747892559901
35, 198, 0.9475211150597699
35, 85, 0.946512064326657
35, 109, 0.9461035704590762
35, 132, 0.9444878593724335
35, 251, 0.9438874779706449
35, 338, 0.9426284551779629
35, 36, 0.942328640732331
35, 218, 0.9419230832649181
35, 270, 0.9417790654219336
36, 158, 0.9656898834837018
36, 423, 0.9635852624281069
36, 132, 0.9587081716241448
36, 213, 0.9584010959838003
36, 342, 0.9566701491047034
36, 154, 0.9560434056746359
36, 198, 0.9556357280874483
36, 6, 0.952017241075835
36, 40, 0.9509282825852596
36, 51, 0.9493369210282867
36, 361, 0.9484689077473629
36, 246, 0.9479286874896982
36, 85, 0.9479090010301059
36, 142, 0.9466500420401893
36, 35, 0.9464347638336421
37, 187, 0.9672595668588919
37, 154, 0.9627604195651032
37, 423, 0.9585714729559957
37, 192, 0.9581575224364818
37, 158, 0.9580021296053627
37, 317, 0.957000057031058
37, 132, 0.9558278838466019
37, 199, 0.9552854084573184
37, 299, 0.9548487381042038
37, 112, 0.954837638660427
37, 85, 0.9539557475380532
37, 68, 0.9532751446736467
37, 40, 0.9499447005066574
37, 172, 0.9492322762941421
37, 420, 0.9491481346953818
38, 364, 0.9614361015673496
38, 423, 0.9564862232469552
38, 187, 0.9558207930291047
38, 254, 0.9546169704945068
38, 317, 0.9511428361560658
38, 247, 0.9502187247777931
38, 176, 0.9494555033035756
38, 24, 0.9482373658729699
38, 154, 0.948089011310292
38, 191, 0.9474325898331588
38, 199, 0.947253507562342
38, 133, 0.9467846661570543
38, 132, 0.9452784757516683
38, 166, 0.9428925234785352
38, 105, 0.9426431290922668
39, 22, 0.987215723500474
39, 360, 0.9868406525443637
39, 277, 0.9844911250397239
39, 73, 0.9830553773754165
39, 189, 0.9797142221070475
39, 219, 0.9770187942055064
39, 265, 0.97689397376363
39, 173, 0.9766761283487646
39, 394, 0.9698852741309839
39, 387, 0.9574264955587194
39, 81, 0.9562088137172664
39, 150, 0.9523584365725152
39, 134, 0.9522652748660485
39, 391, 0.9394389990741056
39, 332, 0.9343937757820218
40, 325, 0.9839049583278906
40, 207, 0.9835822101391738
40, 390, 0.9819196290893046
40, 58, 0.9746865836734455
40, 182, 0.9728985659692506
40, 332, 0.972148413085121
40, 39, 0.9715569291734076
40, 387, 0.9712791051078609
40, 369, 0.9690487656668887
40, 134, 0.9679700912064453
40, 379, 0.9634659105850512
40, 150, 0.9629878688633274
40, 229, 0.9585159062091797
40, 328, 0.9557749806517493
40, 245, 0.9542145121955201
41, 364, 0.9651647667002101
41, 313, 0.9640358925201253
41, 149, 0.9635060077866773
41, 90, 0.9623051481109473
41, 23, 0.9613198302468728
41, 423, 0.9604778552391542
41, 116, 0.9600682149564114
41, 151, 0.9598673753516882
41, 351, 0.9595006821146153
41, 374, 0.9586284736653005
41, 291, 0.9583977041216114
41, 54, 0.9568579895003897
41, 174, 0.955872761164364
41, 101, 0.9558581123365468
41, 80, 0.9547538707410052
42, 23, 0.9741230021258244
42, 174, 0.9721508292368012
42, 157, 0.9685242111352275
42, 402, 0.9681647208369359
42, 364, 0.9665612522865276
42, 313, 0.963035385470179
42, 54, 0.9625267191507829
42, 90, 0.9622297941289972
42, 1, 0.9621681599982866
42, 53, 0.962000378042783
42, 254, 0.960930505097146
42, 89, 0.960894342367357
42, 291, 0.9597318933726913
42, 116, 0.9589004534285155
42, 374, 0.9587969285156188
43, 187, 0.9762080741152115
43, 341, 0.9651650637802069
43, 192, 0.9646245499349979
43, 363, 0.9575709723124185
43, 199, 0.9572037151425246
43, 172, 0.9552689652798576
43, 299, 0.9526370297044667
43, 362, 0.9520374520025201
43, 329, 0.9511903560682151
43, 317, 0.9511207277554299
43, 112, 0.9505493096251869
43, 418, 0.949988839230598
43, 353, 0.9493209093098359
43, 158, 0.9485565757988799
43, 385, 0.9476729073240324
44, 423, 0.9618348708192266
44, 133, 0.9592029279558318
44, 24, 0.9549830104848487
44, 364, 0.9538358286423283
44, 102, 0.9533195209190034
44, 187, 0.9519070593903733
44, 312, 0.9501796949210238
44, 306, 0.9479149768233661
44, 220, 0.9478056460286137
44, 40, 0.9471995687314523
44, 158, 0.9470582421490076
44, 295, 0.9465262517841349
44, 205, 0.9461115369483704
44, 378, 0.9455988465198895
44, 199, 0.9449784581694087
45, 229, 0.9717413492633244
45, 379, 0.9699756184055724
45, 261, 0.9638471379418868
45, 365, 0.9632787453029241
45, 390, 0.9615038638342687
45, 182, 0.9607183636288621
45, 20, 0.9597349173011673
45, 109, 0.956406300607525
45, 39, 0.9553424652972238
45, 423, 0.9544683366838292
45, 302, 0.9540461583594055
45, 207, 0.9539553525185271
45, 32, 0.9517040212315953
45, 148, 0.9499306916156731
45, 58, 0.9487144664218787
46, 151, 0.9740301596686933
46, 54, 0.9739380499074128
46, 80, 0.9711195542819147
46, 23, 0.9701555313625136
46, 291, 0.9694914517714504
46, 313, 0.9675522452261571
46, 149, 0.9643875460857091
46, 90, 0.9642879470226757
46, 174, 0.9626966072864667
46, 203, 0.9618196173350677
46, 351, 0.9611702854817152
46, 53, 0.9603276995717827
46, 202, 0.9595819369076166
46, 247, 0.9595330002187272
46, 47, 0.957776972255564
47, 423, 0.9600660386651977
47, 40, 0.9515997163812673
47, 364, 0.9509044749561485
47, 251, 0.9473257760635112
47, 149, 0.9456547249540841
47, 313, 0.9450957228128003
47, 158, 0.9440328288853435
47, 132, 0.9439713995323461
47, 374, 0.9438660760653921
47, 101, 0.9436039454501092
47, 420, 0.9406583338119243
47, 254, 0.9404540074333033
47, 198, 0.9401808071025853
47, 116, 0.9390438464595182
47, 90, 0.9388431104671596
48, 423, 0.9587891090139959
48, 158, 0.9476268889352211
48, 40, 0.9461361633646823
48, 420, 0.9435085817079889
48, 198, 0.9389011825532385
48, 154, 0.9380158195354618
48, 199, 0.9379493664861018
48, 132, 0.9365336615839431
48, 187, 0.9362808052544239
48, 364, 0.9359549966350926
48, 251, 0.9355232578208588
48, 374, 0.933872184155472
48, 46, 0.9332683527043426
48, 317, 0.9330372819734235
48, 85, 0.9326767078328546
49, 103, 0.9756925171724191
49, 183, 0.9741608962464305
49, 312, 0.9719605994908147
49, 56, 0.9709919192084253
49, 205, 0.9702948564322036
49, 24, 0.958438802283853
49, 74, 0.9569023749793368
49, 316, 0.95507086220604
49, 133, 0.953478144339748
49, 300, 0.9497512612107946
49, 380, 0.9464420766025061
49, 98, 0.9427382838581833
49, 364, 0.9421243420717283
49, 266, 0.9396429653277789
49, 82, 0.9393003037920669
50, 423, 0.9760118131120397
50, 124, 0.9678829202745847
50, 374, 0.9657962541027296
50, 149, 0.965712837008297
50, 90, 0.9652889103544753
50, 364, 0.9649775583856994
50, 351, 0.9620314727923082
50, 132, 0.9611599903779555
50, 158, 0.960932596618892
50, 101, 0.9607433224394302
50, 313, 0.9606200770956776
50, 40, 0.9605777705830457
50, 116, 0.9583299959017653
50, 213, 0.9576988478664241
50, 203, 0.9567846134282851
51, 158, 0.956421116281317
51, 423, 0.9549001948258096
51, 172, 0.9486899788943712
51, 187, 0.9463150812423127
51, 199, 0.9456682326461436
51, 276, 0.9451886466951721
51, 153, 0.9426115725977965
51, 198, 0.9423702887342853
51, 40, 0.9422853743185948
51, 317, 0.9414158825414812
51, 420, 0.9407821623072531
51, 162, 0.9381600620068841
51, 154, 0.9376985661646611
51, 68, 0.9374363641743941
51, 190, 0.9372473167170917
52, 158, 0.9647968817011747
52, 276, 0.9615216252358033
52, 423, 0.9547574115478299
52, 40, 0.9512443818514189
52, 162, 0.9506280912678834
52, 387, 0.9501304176370176
52, 172, 0.9500651595824212
52, 219, 0.9492562187960225
52, 265, 0.9490176984866195
52, 92, 0.9483364731416086
52, 73, 0.9480582333908245
52, 173, 0.9459489107506827
52, 199, 0.9451092107283406
52, 420, 0.9448434390178303
52, 198, 0.9447518444398968
53, 187, 0.9683985322787612
53, 306, 0.9670950048706377
53, 102, 0.9620274766768945
53, 295, 0.9615011394076152
53, 418, 0.9579893314760123
53, 420, 0.9578192797663008
53, 315, 0.9578140474963962
53, 133, 0.9571471069029304
53, 172, 0.9569820307705914
53, 199, 0.9561219889245616
53, 111, 0.9544407169652399
53, 114, 0.954372291212801
53, 24, 0.9539844192600339
53, 362, 0.9533933540677414
53, 15, 0.9533003095996164
54, 187, 0.9774254813185637
54, 306, 0.9763382554900499
54, 111, 0.9753630922889736
54, 295, 0.9706109310150828
54, 315, 0.9705249057581538
54, 15, 0.9696951852414003
54, 401, 0.969216663045135
54, 145, 0.9689749877996772
54, 102, 0.9672343243348576
54, 172, 0.9660171625419997
54, 38, 0.9658272534680037
54, 363, 0.9624736572687447
54, 279, 0.9622606155067045
54, 216, 0.9614650597053331
54, 418, 0.960926655240447
55, 402, 0.9858603194978273
55, 135, 0.980693131328454
55, 89, 0.9801876238416645
55, 254, 0.9799279775353305
55, 157, 0.9781563652979387
55, 228, 0.9752813669260312
55, 364, 0.9750580941324689
55, 174, 0.9679342515599698
55, 1, 0.9665280120775831
55, 247, 0.9649972749469444
55, 23, 0.9639616549108438
55, 418, 0.9568841690138734
55, 53, 0.9546337904539992
55, 291, 0.9542972318990117
55, 54, 0.953539401547257
56, 187, 0.9708220923117339
56, 363, 0.9645007056120757
56, 199, 0.9592990821305063
56, 68, 0.9582687613269962
56, 418, 0.9550746053953503
56, 220, 0.9545648536150567
56, 364, 0.953964795786803
56, 423, 0.9533176749474963
56, 315, 0.9522497221274997
56, 362, 0.9518231157371232
56, 178, 0.9514209765804833
56, 162, 0.9497592261788708
56, 292, 0.9478340763331947
56, 374, 0.9477955941803674
56, 192, 0.9471199560442518
57, 187, 0.9624295799127056
57, 423, 0.9502885661567754
57, 420, 0.9475985465133513
57, 199, 0.9475134089069492
57, 79, 0.9443298172612209
57, 364, 0.9442611964737415
57, 362, 0.9428465117415205
57, 24, 0.9417787240422562
57, 299, 0.9415410715785364
57, 363, 0.9406133861857942
57, 133, 0.9400598797182536
57, 172, 0.9399723483602762
57, 317, 0.9395323128882296
57, 102, 0.9390425152395369
57, 154, 0.9388619515620052
58, 89, 0.9832158691295521
58, 135, 0.981984384459335
58, 254, 0.9810220890207095
58, 402, 0.9803905720666342
58, 228, 0.9750833425781134
58, 157, 0.9722432070508686
58, 364, 0.9700394334784499
58, 247, 0.967361124655524
58, 1, 0.9662286234863349
58, 174, 0.9592258650501628
58, 418, 0.9536988884964186
58, 23, 0.9508965856384444
58, 133, 0.9484483796395979
58, 151, 0.9481782525947409
58, 54, 0.9477687101109289
59, 187, 0.971164219438071
59, 79, 0.9653890768948115
59, 306, 0.9597680986321571
59, 292, 0.959740776620684
59, 68, 0.9596679141887263
59, 280, 0.9567484655369919
59, 363, 0.9551151358017984
59, 178, 0.9548430721189642
59, 420, 0.9548003305932424
59, 199, 0.9539268099625433
59, 111, 0.9531899815714662
59, 172, 0.9528445609892711
59, 362, 0.9528282684699177
59, 418, 0.9515202754691479
59, 220, 0.950308571443732
60, 187, 0.9697424544970962
60, 172, 0.9523935538920761
60, 199, 0.9500614515833624
60, 79, 0.9486911747248337
60, 362, 0.9483071976612811
60, 306, 0.9479548770335955
60, 299, 0.9470881790798081
60, 24, 0.9464606165879001
60, 102, 0.945630244128081
60, 363, 0.9440736618611825
60, 220, 0.9430552537701804
60, 145, 0.9406925962391757
60, 112, 0.9399771988185422
60, 420, 0.9396033169487362
60, 111, 0.9391786356373889
61, 364, 0.9654543005685683
61, 254, 0.9649683776902731
61, 402, 0.9618192164201855
61, 135, 0.9591400362256013
61, 423, 0.9588599174478503
61, 228, 0.9567592472144734
61, 247, 0.9565978922640005
61, 89, 0.9559277603512619
61, 374, 0.9552294864856311
61, 418, 0.9547393851586135
61, 151, 0.9544358310946729
61, 313, 0.9538425541782953
61, 199, 0.953655698285802
61, 187, 0.9531171669667451
61, 149, 0.9530134874686241
62, 420, 0.9523305192542644
62, 187, 0.9508536313515954
62, 40, 0.9507682613248316
62, 423, 0.9500567006434557
62, 68, 0.9490979394611715
62, 46, 0.9480230912320997
62, 172, 0.9475820650923095
62, 199, 0.9455731676819159
62, 158, 0.9441577739288535
62, 19, 0.9426815809379773
62, 85, 0.9404325133739813
62, 198, 0.9391852634023313
62, 342, 0.9385796895735024
62, 363, 0.937595668525148
62, 246, 0.9371086359271452
63, 423, 0.9619695544259023
63, 158, 0.9598888780853843
63, 40, 0.959477359315092
63, 70, 0.9588638492261983
63, 327, 0.9562137898432588
63, 309, 0.9561150683044988
63, 391, 0.9551921215151631
63, 278, 0.9526474536544761
63, 139, 0.9515191092360271
63, 94, 0.9487279010505169
63, 198, 0.9483911613409619
63, 200, 0.9457470397121253
63, 141, 0.9446369270039734
63, 194, 0.944395093574498
63, 361, 0.9443576520318036
64, 328, 0.9806825591975175
64, 322, 0.9774392377661995
64, 371, 0.9691457021360583
64, 423, 0.9668235978108812
64, 332, 0.9662047378876931
64, 92, 0.963097938666364
64, 387, 0.9571783828034183
64, 207, 0.9567735641031829
64, 400, 0.9561747683463311
64, 391, 0.9546317913796707
64, 158, 0.9543913610653423
64, 379, 0.9541037110666819
64, 410, 0.9540479387172672
64, 243, 0.9539012043873577
64, 327, 0.952971565609322
65, 342, 0.9494053396199751
65, 423, 0.9454674322137179
65, 198, 0.942330274897211
65, 35, 0.9414364204150616
65, 246, 0.9396827693795577
65, 158, 0.938385346094853
65, 85, 0.9379027351179756
65, 40, 0.9364275807388551
65, 19, 0.9346210732064172
65, 68, 0.9342086597489425
65, 142, 0.9335891174609088
65, 154, 0.9314084024393096
65, 181, 0.9313999384307464
65, 153, 0.9308787246744527
65, 420, 0.9298779474055389
66, 158, 0.9646770231580717
66, 40, 0.9633815625609616
66, 423, 0.9621758794064269
66, 420, 0.9502790381856512
66, 198, 0.9502216630381521
66, 251, 0.9498287742139895
66, 199, 0.9491453361406852
66, 374, 0.9473812344537139
66, 70, 0.9466216423987386
66, 46, 0.9446603176273731
66, 68, 0.9445847785360041
66, 417, 0.9430510405545893
66, 246, 0.9428466782762018
66, 192, 0.9424554017497155
66, 187, 0.9424081582369026
67, 184, 0.978152636240488
67, 420, 0.9708739444513481
67, 63, 0.9675381825165958
67, 46, 0.9650178273328497
67, 7, 0.9536133817374081
67, 346, 0.9510679724879911
67, 423, 0.94947487660476
67, 31, 0.9479179726130753
67, 8, 0.9402470368206661
67, 68, 0.9384259063919832
67, 19, 0.9331587336933593
67, 199, 0.9316315833398783
67, 198, 0.9315180732875681
67, 40, 0.9302153002816537
67, 158, 0.9299907706561641
68, 420, 0.9615192197588094
68, 68, 0.956749663625694
68, 199, 0.9553996992164556
68, 46, 0.954536916547843
68, 423, 0.9540949521983695
68, 153, 0.9537356920229847
68, 154, 0.9528622580217053
68, 198, 0.9527037179156179
68, 19, 0.9508673206589582
68, 239, 0.9482112597828842
68, 317, 0.947810379696491
68, 158, 0.9475491682485668
68, 187, 0.9468759934547452
68, 31, 0.9463921508623333
68, 87, 0.9457581482418648
69, 386, 0.9758811124613582
69, 309, 0.9660861378953183
69, 377, 0.9644723276519774
69, 70, 0.9627458208260216
69, 194, 0.9575141702422332
69, 115, 0.9567605269714705
69, 210, 0.9559358217405707
69, 224, 0.952736768592919
69, 234, 0.9491537952902662
69, 139, 0.9461581264919252
69, 86, 0.9452367876883977
69, 100, 0.9403510497968444
69, 181, 0.9384889732855921
69, 55, 0.935468178005596
69, 159, 0.9352241623500709
70, 40, 0.9584882680931777
70, 158, 0.9583675384777293
70, 423, 0.9574982934228611
70, 198, 0.9561577731877136
70, 413, 0.9521598382713167
70, 391, 0.9469145439221944
70, 141, 0.9459314388551072
70, 327, 0.9443505781663202
70, 361, 0.9439722918342563
70, 101, 0.9430960191083213
70, 396, 0.9428513682464181
70, 124, 0.9424361410655397
70, 153, 0.9421127294540605
70, 51, 0.9415181607285128
70, 85, 0.9411559751653684
71, 423, 0.9616363660804143
71, 68, 0.9524767045597717
71, 198, 0.9521296256891824
71, 154, 0.9482622788965258
71, 19, 0.9471874091191471
71, 420, 0.9468291937783774
71, 85, 0.9443537341870822
71, 35, 0.9443241651216914
71, 153, 0.9439470444658768
71, 46, 0.9437007459931237
71, 199, 0.943021711260096
71, 40, 0.9422877584216341
71, 406, 0.941345414736457
71, 132, 0.9402975733904597
71, 187, 0.9401948808539862
72, 305, 0.9780006750383727
72, 354, 0.9741996017368573
72, 372, 0.9738103810686181
72, 423, 0.9679416207648472
72, 331, 0.9674158373414885
72, 196, 0.9665308764790452
72, 109, 0.962424563875887
72, 389, 0.9604596594387734
72, 400, 0.957396548266309
72, 36, 0.9548162821533843
72, 198, 0.9540533631738637
72, 338, 0.9533834185841459
72, 409, 0.9508547631139954
72, 76, 0.9508444364684714
72, 66, 0.9502828301703876
73, 320, 0.9633801797206394
73, 43, 0.9580616641576939
73, 198, 0.9548784688358085
73, 361, 0.9520398032749686
73, 37, 0.9514312042754848
73, 158, 0.9482185220109278
73, 342, 0.9470021035962326
73, 40, 0.945704232261193
73, 35, 0.9448500649950522
73, 132, 0.944719132207914
73, 209, 0.9443633052516107
73, 6, 0.9440600812782848
73, 200, 0.9433079310078953
73, 327, 0.9431302268974279
73, 423, 0.9427561671263998
74, 285, 0.9799014244234164
74, 34, 0.9754900535094041
74, 25, 0.9750958689723878
74, 41, 0.9747857064353278
74, 5, 0.9690341745551361
74, 67, 0.9646023092769542
74, 50, 0.9625440157919887
74, 356, 0.9580287471597146
74, 347, 0.9545552308931553
74, 11, 0.9532793488064579
74, 180, 0.9390325233805655
74, 142, 0.9363888308535131
74, 197, 0.9327487189990441
74, 256, 0.9067882000748522
74, 235, 0.8996994828382727
75, 142, 0.9698983836998532
75, 197, 0.9686887391158835
75, 388, 0.9674818890504231
75, 17, 0.9644568015272788
75, 347, 0.9622166058205068
75, 154, 0.9569737955285478
75, 213, 0.9567771890384043
75, 158, 0.9560972938483854
75, 19, 0.9531722767359375
75, 68, 0.9526982604448107
75, 406, 0.9525225546544274
75, 180, 0.9511867179985636
75, 423, 0.9506802607016496
75, 356, 0.950653674624626
75, 342, 0.9483515012445007
76, 227, 0.9707238261022672
76, 338, 0.9629597822922016
76, 66, 0.9627997326469759
76, 36, 0.9611034973933864
76, 372, 0.9586820009746664
76, 423, 0.9578721056830198
76, 318, 0.9572238302288733
76, 361, 0.957143811584734
76, 305, 0.956965281643805
76, 109, 0.9556352428809276
76, 246, 0.9551081302412443
76, 230, 0.9549353423591649
76, 107, 0.9542175781376033
76, 258, 0.9508992508920269
76, 33, 0.948983939318017
77, 423, 0.96925143571808
77, 198, 0.9519096706669883
77, 158, 0.9517664707828434
77, 132, 0.9516570847404101
77, 246, 0.9508888461976337
77, 109, 0.9508478590022337
77, 154, 0.9493722516847076
77, 317, 0.9478576035559222
77, 101, 0.9462587593860978
77, 318, 0.9458985940690046
77, 45, 0.9457095007287055
77, 52, 0.945219675850546
77, 187, 0.944072534829258
77, 40, 0.9439643073230655
77, 414, 0.9436336173103457
78, 109, 0.9848951504225394
78, 258, 0.9801254972555298
78, 107, 0.9749944251953876
78, 241, 0.9743167767390202
78, 314, 0.971979444300156
78, 409, 0.9701313280969002
78, 408, 0.964914366759833
78, 167, 0.9571603119667079
78, 423, 0.9555000811286989
78, 144, 0.9529655556306726
78, 36, 0.9512123898540867
78, 305, 0.950530852754254
78, 372, 0.9502345547038852
78, 75, 0.9468505203405311
78, 66, 0.9468265428639024
79, 413, 0.9645149955282888
79, 391, 0.9612803830447483
79, 158, 0.9556333513455042
79, 373, 0.9528731124949833
79, 387, 0.9514598150481668
79, 40, 0.9505056225132054
79, 225, 0.9491992133254288
79, 200, 0.9489431236374042
79, 245, 0.9488838921824092
79, 94, 0.948336363195621
79, 422, 0.9465039446419891
79, 141, 0.9446777445207359
79, 423, 0.9446283684293129
79, 278, 0.9421733930332935
79, 92, 0.9416126971048977
80, 423, 0.9716179137698171
80, 68, 0.9629794108137224
80, 198, 0.9624194918859613
80, 40, 0.9621515453643181
80, 158, 0.9542509043659813
80, 292, 0.9522474069039588
80, 420, 0.9522171602243166
80, 414, 0.9521649186505263
80, 318, 0.9507660157263504
80, 327, 0.9490055132652497
80, 238, 0.9476029066173373
80, 374, 0.9465944710026708
80, 162, 0.9448540367569326
80, 199, 0.9446723846952756
80, 406, 0.9434300496831503
81, 111, 0.9697959964998986
81, 172, 0.967678755162391
81, 307, 0.9670244772293419
81, 296, 0.965583242667278
81, 216, 0.9647474626422833
81, 275, 0.9630566414120119
81, 385, 0.9626055456480263
81, 187, 0.9625548678168088
81, 104, 0.9618702258289207
81, 68, 0.9617058751321359
81, 363, 0.9602638923605238
81, 290, 0.9596355534261367
81, 289, 0.9592281880940191
81, 279, 0.958263643663182
81, 199, 0.9569545580612566
82, 111, 0.972795629102174
82, 216, 0.970285430227798
82, 172, 0.96963525673636
82, 296, 0.9692814319797121
82, 307, 0.9672321837895995
82, 385, 0.9654614019580308
82, 289, 0.9653868306122766
82, 275, 0.9648618599127416
82, 104, 0.9648045965440166
82, 187, 0.9630308619237096
82, 279, 0.961232573733785
82, 145, 0.9598276727944433
82, 290, 0.958642055992895
82, 15, 0.9585097253681909
82, 363, 0.9582433393241501
83, 199, 0.9691794341449405
83, 68, 0.9681223202807399
83, 154, 0.9665482209242225
83, 363, 0.9664683826237785
83, 187, 0.9659124656182241
83, 112, 0.9616430532849094
83, 423, 0.9615630489231266
83, 158, 0.9606318387691786
83, 317, 0.9592677205455983
83, 162, 0.9570542905250679
83, 198, 0.9561083920614344
83, 420, 0.9558759631050253
83, 19, 0.955666507388728
83, 406, 0.9555870563053909
83, 418, 0.954729793895265


VariationalAutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 70, 0.19778048113623745
1, 86, 0.17685273411433028
1, 133, 0.16357878170460374
1, 11, 0.1613832596447594
1, 3, 0.16077979499267686
1, 85, 0.15933131273789278
1, 343, 0.1561112277869777
1, 188, 0.15017063020606752
1, 104, 0.14824648712873256
1, 80, 0.14813960566942547
1, 64, 0.1460026157912932
1, 84, 0.14452266337868913
1, 302, 0.14027491024846914
1, 416, 0.1332630949296795
1, 243, 0.13239658525443548
2, 91, 0.1845726187647236
2, 338, 0.17582032816281692
2, 388, 0.1734193302170456
2, 203, 0.1679264858252676
2, 328, 0.16748471381893343
2, 64, 0.16698448040353084
2, 116, 0.16451357837817127
2, 381, 0.1400907375133115
2, 262, 0.1310179992461574
2, 77, 0.12774740917158542
2, 401, 0.12621642454416704
2, 400, 0.12307716405901029
2, 364, 0.12077420748934967
2, 113, 0.12014734905166846
2, 44, 0.11941015295976644
3, 379, 0.17348973757870334
3, 204, 0.16704878749225505
3, 300, 0.1649204955334655
3, 62, 0.15968632999986587
3, 129, 0.15219820641730109
3, 59, 0.14426984763975922
3, 412, 0.13934562250438798
3, 29, 0.13929513362911689
3, 292, 0.1379222210941104
3, 175, 0.13396499334678297
3, 198, 0.1338486460627718
3, 117, 0.13203850935822542
3, 391, 0.13018182918471904
3, 208, 0.11579583736145163
3, 396, 0.11518371202903677
4, 217, 0.2200777545051116
4, 132, 0.18786423588788603
4, 269, 0.18566513084429853
4, 310, 0.18523092653497963
4, 342, 0.1851899195964325
4, 174, 0.1601734919136302
4, 134, 0.15286849588058773
4, 168, 0.1455303665472791
4, 370, 0.14177352239856725
4, 25, 0.1413732691387628
4, 331, 0.14027135971506421
4, 251, 0.14005492974973185
4, 270, 0.13977077504407692
4, 373, 0.13595438943060517
4, 228, 0.13279706989573337
5, 235, 0.2301915668064469
5, 200, 0.17634461634237564
5, 178, 0.17231096834813156
5, 75, 0.16262610618773068
5, 332, 0.15990948504721925
5, 209, 0.15862498709332523
5, 401, 0.15501983924498572
5, 364, 0.15346519516897825
5, 17, 0.1527771636528541
5, 268, 0.13898981808232921
5, 30, 0.13405826227594458
5, 114, 0.13364296215256052
5, 256, 0.13184609391118718
5, 392, 0.1285454432264501
5, 388, 0.12809369302480414
6, 12, 0.21003591216087988
6, 372, 0.1604723375500437
6, 350, 0.1560018374794593
6, 342, 0.15041676080241267
6, 72, 0.1492986358179123
6, 234, 0.1488125072784134
6, 394, 0.14684507844621533
6, 149, 0.14407860925366034
6, 153, 0.1295520249059261
6, 340, 0.1276331526346271
6, 66, 0.12101611535017409
6, 20, 0.12100462876750889
6, 128, 0.11632248249845388
6, 204, 0.11579510378481474
6, 314, 0.11486745601171042
7, 389, 0.18177351811856574
7, 229, 0.1598422324638811
7, 343, 0.15648444324238495
7, 37, 0.14787312225692562
7, 321, 0.1446846365891535
7, 118, 0.14165224708052618
7, 101, 0.1365035539954053
7, 17, 0.13341528726425214
7, 88, 0.12954421446535885
7, 372, 0.12811789826924636
7, 124, 0.12805569948148368
7, 249, 0.12592052049116864
7, 412, 0.12573399956896633
7, 87, 0.12299575024600624
7, 93, 0.1211814707803897
8, 395, 0.21661545016276187
8, 69, 0.1908510995801367
8, 145, 0.18244396877162877
8, 105, 0.17821329270535993
8, 73, 0.1738216568336679
8, 339, 0.1727469201722968
8, 329, 0.17156667533179543
8, 1, 0.1671271014493288
8, 350, 0.16430869244825533
8, 22, 0.1631379922536396
8, 273, 0.1528348390927221
8, 323, 0.1499143171298998
8, 80, 0.14538302602485992
8, 157, 0.13969043647338528
8, 206, 0.13467967109512133
9, 332, 0.17538954431522047
9, 42, 0.16683117070348058
9, 52, 0.16405964896697273
9, 39, 0.16110486737241342
9, 86, 0.15821000427999252
9, 88, 0.1516548702903634
9, 132, 0.14324439657274796
9, 272, 0.13871472484596828
9, 314, 0.1353353416395179
9, 28, 0.1333734428644972
9, 225, 0.1332502212740062
9, 155, 0.13211918849365367
9, 135, 0.13036068341145646
9, 408, 0.12815185621659403
9, 195, 0.12490336013969655
10, 35, 0.1868810101414205
10, 47, 0.17461929277254631
10, 3, 0.1736881399372842
10, 146, 0.16689040975212205
10, 188, 0.16536403063048524
10, 337, 0.16334173664211077
10, 25, 0.15965649145757477
10, 119, 0.15778283747308344
10, 143, 0.15363352074293715
10, 156, 0.14967222778283662
10, 340, 0.14181429948495666
10, 353, 0.1389946130524477
10, 259, 0.13889143104577828
