Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: wc.
4, 978, 0.19102747306074086
4, 228, 0.1759133818806464
4, 173, 0.1682319000870242
4, 984, 0.16782826032172093
4, 74, 0.16314053029186673
4, 292, 0.16038045187495042
4, 860, 0.15892575818368398
4, 169, 0.15710473886001744
4, 731, 0.1552013861916634
4, 750, 0.15330547610062695
4, 330, 0.1498423002869545
4, 551, 0.1487213709484752
4, 75, 0.14870944721380308
5, 132, 0.26106837232092306
5, 376, 0.2374557962138969
5, 823, 0.19605054776209827
5, 103, 0.1887444073407138
5, 775, 0.18097505633496572
5, 998, 0.1790199665673552
5, 131, 0.1750657824877617
5, 828, 0.17466171530722002
5, 517, 0.17328413914595037
5, 194, 0.1682600648459536
5, 183, 0.1647881660445654
5, 664, 0.16116389958721333
5, 863, 0.1578240976126296
5, 1033, 0.15729730786236568
5, 478, 0.1572242592314485
6, 794, 0.2553353982140189
6, 246, 0.22876211444453326
6, 717, 0.210709451043869
6, 682, 0.20202928827554628
6, 230, 0.19526792312737418
6, 215, 0.1900930795537739
6, 546, 0.18298471924876003
6, 790, 0.17823299842537516
6, 1028, 0.1777196647820533
6, 431, 0.1765616901754258
6, 842, 0.17212434467043203
6, 221, 0.17060070494956717
6, 346, 0.16981327667190788
6, 555, 0.1668388285236869
6, 427, 0.16568392860641173
7, 124, 0.21612076950883033
7, 1024, 0.210783586808379
7, 1007, 0.20410613669204847
7, 310, 0.2012079061107414
7, 182, 0.19400010122434305
7, 543, 0.18851255275968012
7, 973, 0.1753035231702043
7, 361, 0.1748579906580248
7, 493, 0.17295398590818262
7, 679, 0.1706572012790263
7, 145, 0.16899634166405403
7, 95, 0.16587584989177198
7, 287, 0.16453189189789866
7, 581, 0.16321215980838286
7, 642, 0.15568346840300062
8, 347, 0.19844661266320213
8, 404, 0.19475909307931003
8, 329, 0.18061396885280218
8, 654, 0.1728930723839586
8, 895, 0.17024517901071026
8, 88, 0.17018512273795453
8, 8, 0.16861222324602876
8, 192, 0.16762559023539858
8, 600, 0.16579059676845814
8, 495, 0.1657323668235173
8, 412, 0.16387131852237813
8, 344, 0.16017242172706841
8, 106, 0.15466412558763223
8, 261, 0.1546412778467224
8, 908, 0.15262850908625802
9, 386, 0.22405091804839414
9, 658, 0.2210750300045659
9, 20, 0.19999125535925402
9, 370, 0.19522047015282995
9, 133, 0.19415697258622072
9, 1031, 0.1886402821729568
9, 805, 0.18350302957409917
9, 336, 0.1809251514260553
9, 147, 0.16556330055021545
9, 575, 0.16532695593815472
9, 838, 0.16478169817690724
9, 142, 0.16432854314680295
9, 722, 0.16253033894344845
9, 845, 0.15766564692678386
9, 938, 0.1567328178515097
10, 739, 0.2629938015105897
10, 984, 0.18299840897575279
10, 753, 0.18094778113716903
10, 650, 0.17745814241275729
10, 250, 0.16095464103548943
10, 461, 0.1590707599363152
10, 880, 0.15306246323629175
10, 365, 0.14909758448975136
10, 698, 0.14848653739827766
10, 503, 0.14647499953881166
10, 165, 0.14383907041067295
10, 92, 0.1421131919445467
10, 289, 0.139863124617428
10, 440, 0.13983657495961105
10, 30, 0.1379918959319965
11, 581, 0.22326245646615217
11, 203, 0.20890400004583692
11, 791, 0.2083687801140347
11, 552, 0.2031729747763923
11, 584, 0.1974362896232144
11, 501, 0.1924181088519743
11, 500, 0.18779840173955203
11, 89, 0.1761760975555472
11, 321, 0.17498222175203665
11, 895, 0.1746474962126915
11, 626, 0.16928090371274324
11, 76, 0.16725697170551257
11, 868, 0.16625280034593432
11, 495, 0.16608072265696938
11, 209, 0.16334986653415462
12, 88, 0.2529342019678187
12, 655, 0.23626425893666494
12, 522, 0.2217103660084656
12, 853, 0.18276397338116618
12, 194, 0.17197699109605802
12, 734, 0.1683897772137363
12, 482, 0.16561421961407238
12, 81, 0.1636762085521306
12, 737, 0.16138111315520132
12, 535, 0.16076323002314805
12, 469, 0.16055119747463484
12, 237, 0.1589838453084989
12, 92, 0.15727845249797853
12, 10, 0.15383961028774723
12, 272, 0.1529419968498749
13, 717, 0.29419531876757865
13, 283, 0.21348929868731628
13, 486, 0.21122348534967453
13, 149, 0.20917298103238657
13, 556, 0.18693344950459645
13, 70, 0.1852520000767073
13, 496, 0.18343993146199591
13, 487, 0.1831188418675539
13, 832, 0.1739346145384087
13, 302, 0.1728241587241091
13, 724, 0.17094341978951103
13, 23, 0.16773945651982444
13, 604, 0.16679018063781992
13, 418, 0.16317986140328397
13, 565, 0.16217252636186216
14, 848, 0.21542334024885426
14, 405, 0.20152332171145826
14, 932, 0.20012721292982186
14, 751, 0.19421552866880232
14, 403, 0.1858839284000542
14, 907, 0.18538001742786003
14, 724, 0.18476973879053116
14, 23, 0.17025871478762888
14, 114, 0.17012816109969942
14, 215, 0.16978760254643394
14, 57, 0.16820060458024996
14, 901, 0.16613597653510997
14, 473, 0.1649622048418522
14, 246, 0.16351223212000296
14, 453, 0.1608964377352604
15, 877, 0.22141395859129898
15, 397, 0.20022601686178065
15, 2, 0.19640710196279992
15, 281, 0.19467130601756952
15, 889, 0.18774372805721873
15, 147, 0.18329890810804703
15, 319, 0.1829233820101109
15, 370, 0.1781604075503552
15, 783, 0.17408686588309844
15, 593, 0.17141901336541931
15, 891, 0.1706831843337326
15, 842, 0.16656483750434897
15, 1019, 0.1664160386406932
15, 399, 0.1662697698699783
15, 227, 0.16513709164989837
16, 363, 0.22758244269826558
16, 566, 0.2242212035819797
16, 921, 0.22227276098309157
16, 52, 0.21464622095902375
16, 199, 0.19073160565538244
16, 608, 0.18635018830662445
16, 659, 0.1813115742236819
16, 657, 0.1766661583388616
16, 114, 0.17655910330608637
16, 78, 0.17600332143763564
16, 292, 0.1732623086750043
16, 930, 0.16878541102429
16, 166, 0.16757624348071476
16, 176, 0.16727981721163776
16, 307, 0.16715364719027603
17, 308, 0.24719088503900197
17, 881, 0.22458409090017434
17, 776, 0.19853706455635797
17, 152, 0.19247621837773246
17, 1010, 0.18274103252927248
17, 432, 0.16708293513666134
17, 297, 0.16512571693793004
17, 407, 0.16437719551407307
17, 206, 0.16288719896395054
17, 218, 0.16250392110161496
17, 583, 0.16231788171110884
17, 299, 0.15710840044857396
17, 594, 0.155713756983889
17, 301, 0.1556189884016941
17, 15, 0.15207731001867622
18, 381, 0.22325918252574617
18, 615, 0.21551778691177065
18, 830, 0.19367998648883922
18, 354, 0.18146564038654375
18, 338, 0.17746054154766677
18, 776, 0.17146433669747752
18, 367, 0.1705133088496627
18, 960, 0.16852147193679784
18, 479, 0.16335308996178224
18, 894, 0.16266076719680544
18, 910, 0.1580617612311938
18, 68, 0.1572945471042611
18, 120, 0.15225411909039482
18, 574, 0.1514040760876031
18, 844, 0.15119858613387538
19, 467, 0.20981877604585422
19, 571, 0.2015920898623456
19, 497, 0.19918395107148168
19, 695, 0.19479727389109208
19, 671, 0.1754609807179989
19, 181, 0.17343206040705256
19, 629, 0.1727937169087358
19, 596, 0.17060711455721989
19, 385, 0.17019174459052494
19, 345, 0.16560137960292304
19, 150, 0.16527214468841667
19, 1019, 0.1616647655216411
19, 545, 0.16064259146813026
19, 390, 0.15843215445971465
19, 319, 0.15598636468349117
20, 411, 0.25770678740829606
20, 158, 0.25091993130938484
20, 482, 0.22829908550652397
20, 842, 0.2203409995176292
20, 849, 0.21518757526955706
