Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: wc.
171, 593, 0.6619230632624841
171, 141, 0.6558472238269237
171, 515, 0.6346498046767076
171, 431, 0.6301858862293919
171, 597, 0.5731407611535929
171, 903, 0.5308197347650799
171, 754, 0.5283697334702634
171, 1316, 0.489194939781363
171, 630, 0.48061454294341527
171, 1153, 0.47996652993255556
171, 184, 0.47339218886805207
171, 794, 0.47327645432869364
171, 280, 0.45221165112595
171, 1099, 0.4473938598404864
171, 1002, 0.44542702097878545
172, 320, 0.9335007554682726
172, 477, 0.7525806333501726
172, 733, 0.7183778765680834
172, 107, 0.6929948318724293
172, 731, 0.6765578961616767
172, 550, 0.6494120154472816
172, 458, 0.6386787875981906
172, 478, 0.629760140879877
172, 425, 0.6132185468968189
172, 321, 0.6036710638648086
172, 322, 0.5993322153776923
172, 640, 0.5810528188938693
172, 149, 0.5668500841039164
172, 34, 0.5586743111364639
172, 980, 0.5532982845317137
173, 451, 0.8105114996167175
173, 367, 0.6693895009564751
173, 1085, 0.6205498226547068
173, 1084, 0.6204364240073403
173, 111, 0.5885218110432301
173, 1071, 0.5827947256883127
173, 531, 0.581491682867455
173, 1086, 0.5767146005158653
173, 1061, 0.5733716807052118
173, 737, 0.5274461006747124
173, 930, 0.5176988702093018
173, 1238, 0.5080145159207873
173, 1045, 0.4997499028527291
173, 1373, 0.4923499752333938
173, 537, 0.49173726720330657
174, 1255, 0.6137605712882699
174, 411, 0.610585412907041
174, 1312, 0.5572938629603
174, 482, 0.5538071835262786
174, 1201, 0.5524475344709353
174, 1154, 0.5386843021478918
174, 1155, 0.5310801483737572
174, 666, 0.5213255909256957
174, 190, 0.5006294916429885
174, 178, 0.4801427891262465
174, 1387, 0.47684191442329005
174, 1317, 0.4763110268505036
174, 756, 0.4732146380465832
174, 1313, 0.4649871325400676
174, 71, 0.447818335172668
175, 1076, 0.7440161404925335
175, 529, 0.6865870744622178
175, 656, 0.6651976665679129
175, 1254, 0.6514950128240311
175, 689, 0.6502557364213993
175, 228, 0.6486932549263792
175, 1080, 0.647373291150563
175, 1079, 0.6421761488100473
175, 940, 0.6225472325882964
175, 667, 0.6117490891794038
175, 490, 0.602751654645846
175, 533, 0.5742961997417738
175, 139, 0.5723180286743824
175, 792, 0.5721697596572097
175, 9, 0.5667829493857999
176, 6, 0.6995991047651422
176, 776, 0.6494499197918738
176, 1071, 0.6409504781019894
176, 585, 0.6262306151409569
176, 653, 0.6175381848073563
176, 1373, 0.587741182361892
176, 984, 0.584769392098472
176, 159, 0.5491394874770898
176, 581, 0.5465299144448844
176, 605, 0.5460520203296977
176, 472, 0.539833921372655
176, 1085, 0.5354796604397462
176, 5, 0.5296014608817431
176, 508, 0.5205051865251572
176, 292, 0.5195658526952225
177, 588, 0.8307240092753783
177, 542, 0.7858616651731458
177, 587, 0.7686580709630416
177, 589, 0.6879711306467614
177, 577, 0.6332188958123007
177, 575, 0.603833883927658
177, 591, 0.5197631174201265
177, 138, 0.5147492516911922
177, 216, 0.48479628050120305
177, 590, 0.45020511190199414
177, 237, 0.4473539512360187
177, 426, 0.4009631519600631
177, 214, 0.3966951086614451
177, 215, 0.29957295281170093
177, 771, 0.2804528201392246
178, 588, 0.5872041045114952
178, 542, 0.5564484907921744
178, 587, 0.45795156561886885
178, 591, 0.4516146928771759
178, 589, 0.4418504391289245
178, 138, 0.4408105201865503
178, 590, 0.4111848802774036
178, 577, 0.40131895069928425
178, 216, 0.3686770093615652
178, 575, 0.3469828050943118
178, 426, 0.3407786080016655
178, 214, 0.32673366506123563
178, 821, 0.3187625760581242
178, 989, 0.3064666175471638
178, 580, 0.3063827988239251
179, 705, 0.7261516009577323
179, 1328, 0.612329532326188
179, 679, 0.5926378056670829
179, 445, 0.5876616283868328
179, 704, 0.5795216810891088
179, 278, 0.5753716444180379
179, 819, 0.5348657553770262
179, 1278, 0.5257811312106455
179, 1374, 0.5178213381802738
179, 379, 0.5161489287983297
179, 86, 0.5143303357574537
179, 1208, 0.5113961297018242
179, 27, 0.4999368787456739
179, 920, 0.4991130662331293
179, 108, 0.4966801832521512
180, 621, 0.7966340458956487
180, 547, 0.7885606165452939
180, 615, 0.7523023485334667
180, 612, 0.6953332829911986
180, 616, 0.665284066554123
180, 614, 0.6585411107480633
180, 613, 0.6396937100407084
180, 619, 0.549432018653053
180, 617, 0.5424007188130777
180, 618, 0.5415941249899474
180, 509, 0.5055164185505837
180, 1148, 0.5022289323922047
180, 620, 0.47973769228301266
180, 162, 0.47366753124202243
180, 1101, 0.46285876864885195
181, 471, 0.7074432798475206
181, 278, 0.6927622877473426
181, 118, 0.6754769315488052
181, 97, 0.6374969791360737
181, 774, 0.6308583187457212
181, 427, 0.6183944215086707
181, 167, 0.6058558509703867
181, 216, 0.6007846698128847
181, 242, 0.5939071685398832
181, 486, 0.5917264947251724
181, 656, 0.5816577693419043
181, 1243, 0.5715164067553135
181, 1179, 0.549248685616921
181, 1300, 0.5475937183381754
181, 1273, 0.5466195992527128
182, 684, 0.7425391500814948
182, 1336, 0.7092559389577334
182, 70, 0.6794698035959241
182, 592, 0.6231202073837412
182, 633, 0.6108910123523433
182, 182, 0.603798811426684
182, 285, 0.5868835560780009
182, 312, 0.5829472745831366
182, 1339, 0.5465677300572098
182, 603, 0.5425218344304232
182, 1379, 0.5404864271518753
182, 685, 0.5354123000745425
182, 466, 0.5339938921936487
182, 686, 0.5302543226933192
182, 204, 0.5122291835175926
183, 501, 0.42443369562307437
183, 595, 0.34382354976587953
183, 502, 0.3239236331807454
183, 644, 0.3221462768678748
183, 253, 0.3160691003515007
183, 85, 0.3142327152138946
183, 1126, 0.30250937969060077
183, 1372, 0.2992160655471277
183, 403, 0.29677427492621955
183, 728, 0.29203879653299253
183, 324, 0.2889248351540446
183, 409, 0.28582239374677676
183, 927, 0.2796247473058357
183, 516, 0.27321768978613425
183, 88, 0.2716078595725213
184, 715, 0.6122773173181972
184, 67, 0.5103526402038465
184, 638, 0.5050176663873144
184, 714, 0.48070036498359753
184, 1331, 0.45442118819724114
184, 812, 0.4329721881308451
184, 957, 0.4163705681649576
184, 290, 0.4156918064771856
184, 32, 0.4070373021788565
184, 417, 0.40206388107248126
184, 1377, 0.36755134944575607
184, 716, 0.3588031617261903
184, 77, 0.3521389391976612
184, 153, 0.34660889127205974
184, 598, 0.343742140496207
185, 855, 0.8395863593115472
185, 857, 0.7485097569925533
185, 1006, 0.7285706148104668
185, 856, 0.7273268310447677
185, 863, 0.7097312248191089
185, 765, 0.7021584359779061
185, 858, 0.676501371511916
185, 657, 0.6424000064649765
185, 391, 0.621607112541687
185, 626, 0.5952794045143982
185, 910, 0.5630388306056437
185, 947, 0.540301229045858
185, 390, 0.5206653687730555
185, 752, 0.5114581087731151
185, 202, 0.5076040816808052
186, 450, 0.6260937592513615
186, 774, 0.60834883708138
186, 493, 0.5837616197620403
186, 1219, 0.5817517407424343
186, 940, 0.5799527792974686
186, 798, 0.5755861401611517
186, 208, 0.5681719761017556
186, 242, 0.5503262017904602
186, 652, 0.5482142770591676
186, 33, 0.5473340191848404
186, 891, 0.5441210490475454
186, 1140, 0.5322143785289424
186, 270, 0.5320610261211599
186, 1247, 0.5286101633442568
186, 1307, 0.5282236472898025
187, 1170, 0.6903157314013658
187, 896, 0.6610303948181654
187, 1069, 0.6557374836990412
187, 762, 0.6549560457228291
187, 1124, 0.6436533014871466
187, 1066, 0.6240367630598913
187, 1068, 0.6228716539862763
187, 1050, 0.6218475611025772
187, 742, 0.6052696922256396
187, 1143, 0.593406470097428
187, 1129, 0.5877886475388567
187, 886, 0.5748928475855765
187, 760, 0.5736897044029238
187, 847, 0.5680692220230337
187, 1130, 0.5666822345140065
188, 639, 0.6748186299173761
188, 724, 0.6676480625144481
188, 908, 0.6551903780564842
188, 883, 0.631898777811988
188, 12, 0.559567503882651
188, 882, 0.5578267812989951
188, 728, 0.5516219912894406
188, 719, 0.5512581881938721
188, 721, 0.5357584500914261
188, 725, 0.5338948063366545
188, 220, 0.5129735803764284
188, 496, 0.5074416233221115
188, 722, 0.4978381057960456
188, 910, 0.49535639071227505
188, 75, 0.4670082763647963
189, 761, 0.5617555886917529
189, 1085, 0.4854631529087389
189, 755, 0.48435602171611564
189, 833, 0.47494663835608475
189, 916, 0.46779145519750304
189, 1360, 0.46577406269374394
189, 1358, 0.45886031910989805
189, 832, 0.456581016420112
189, 882, 0.45486650491558656
189, 206, 0.454479295353384
189, 470, 0.4485500781409918
189, 1259, 0.44571049681960045
189, 203, 0.44523900882356454
189, 944, 0.4445101337525252
189, 895, 0.4397639430973053
190, 1006, 0.6233011222036366
190, 391, 0.6198722520725785
190, 855, 0.6077095769486026
190, 857, 0.5832877143632191
190, 285, 0.5646136923844827
190, 856, 0.542430470220447
190, 390, 0.5328517841525566
190, 858, 0.5257332351268578
190, 765, 0.5225590310050394
190, 626, 0.5082406029230431
190, 863, 0.5050693769713462
190, 947, 0.4934649773249922
190, 657, 0.4923963317881688
190, 910, 0.4742929702384639
190, 202, 0.45311955514278435
191, 855, 0.7548468989773814
191, 857, 0.6730809021504492
191, 858, 0.669663486671266
191, 856, 0.6651689216832429
191, 863, 0.6582642384212504
191, 657, 0.64623700825761
191, 1006, 0.6279505670291353
191, 765, 0.6248292301466281
191, 391, 0.6185425365160232
191, 626, 0.6034021914169555
191, 910, 0.5953283377985019
191, 390, 0.5727637787669052
191, 893, 0.5498743962522471
191, 947, 0.5111602186134139
191, 285, 0.4890437326256403
192, 1173, 0.7465234647965687
192, 734, 0.666062550108067
192, 1168, 0.6606120167482858
192, 1030, 0.6419682905373202
192, 924, 0.6103213325290587
192, 743, 0.6090381694694018
192, 820, 0.5989127587395873
192, 1056, 0.5863670529514823
192, 925, 0.5646912421258359
192, 424, 0.5214281784169594
192, 741, 0.518928854547842
192, 839, 0.5140821656864735
192, 646, 0.4976057857625204
192, 761, 0.48986108878240064
192, 532, 0.48237272374697837
193, 729, 0.8178121489281305
193, 640, 0.7603435484946172
193, 425, 0.705348838097688
193, 647, 0.6881289110012149
193, 732, 0.6719884000455413
193, 643, 0.6490116012656378
193, 731, 0.635863337015783
193, 550, 0.605284984913701
193, 15, 0.5870986775561893
193, 832, 0.569809763755343
193, 454, 0.5635609525285336
193, 1085, 0.5468579570169095
193, 755, 0.5447742330412303
193, 422, 0.540658848951852
193, 735, 0.5373897951187289
194, 641, 0.8889558020894943
194, 887, 0.740501646995727
194, 1124, 0.7108328886551103
194, 743, 0.7093129543270119
194, 1129, 0.7073815924736429
194, 1171, 0.6794679165089264
194, 1175, 0.6728681538225589
194, 956, 0.6524953379479437
194, 740, 0.6514396743871087
194, 931, 0.6501275842503316
194, 768, 0.6406504287079877
194, 1033, 0.6346759144995698
194, 1051, 0.6328871781744629
194, 739, 0.6229612832716848
194, 1030, 0.6120350167979801
195, 641, 0.7934340985101842
195, 887, 0.6774727222259929
195, 830, 0.6665315024315362
195, 1124, 0.6657862605652201
195, 1171, 0.659272990601391
195, 768, 0.6514411845423971
195, 1051, 0.6043878549999345
195, 532, 0.6000737871195309
195, 1120, 0.5989884785084881
195, 740, 0.5912357906256841
195, 1291, 0.5862194698262322
195, 1033, 0.5857176508080503
195, 931, 0.5754184215557039
195, 956, 0.5734521972652373
195, 1357, 0.5711247855563459
196, 622, 0.6480539306736562
196, 798, 0.6167985165099269
196, 1277, 0.5910212045162415
196, 26, 0.5854877897639317
196, 81, 0.5802515133064233
196, 891, 0.5631520273086992
196, 1091, 0.5478793783846604
196, 1062, 0.5408872478582453
196, 1140, 0.5406231466571509
196, 549, 0.5346654989666414
196, 1213, 0.5280099969789845
196, 609, 0.5153674976250296
196, 671, 0.5151230795683333
196, 362, 0.514289236041183
196, 23, 0.4918307960707234
197, 1086, 0.6637867617794797
197, 1085, 0.6409926318164944
197, 755, 0.5997163576917344
197, 944, 0.5844838663200295
197, 744, 0.5700737550089571
197, 1358, 0.5434085190222849
197, 461, 0.5319938917771929
197, 470, 0.5203570099707803
197, 922, 0.5093737060252909
197, 767, 0.4908035982200511
197, 984, 0.4764255391407008
197, 1061, 0.4742546967344467
197, 206, 0.4720818842320505
197, 979, 0.46437978304366107
197, 159, 0.4587291597385126
198, 896, 0.665608574089744
198, 1170, 0.639946050291735
198, 888, 0.618704833659511
198, 885, 0.6149150089867703
198, 1050, 0.6078154187330542
198, 739, 0.6073051417998022
198, 886, 0.6004958255394697
198, 889, 0.5968841399331523
198, 1124, 0.5934516065629791
198, 738, 0.5822716012400598
198, 768, 0.5801382119986175
198, 1057, 0.5691876892812028
198, 1129, 0.5455413421570379
198, 742, 0.5455227609640211
198, 934, 0.5440786082078332
199, 1050, 0.6104724900729125
199, 929, 0.5949919958337369
199, 1068, 0.5466347466319214
199, 738, 0.5384897958834423
199, 763, 0.5383101026510269
199, 885, 0.5321282162390487
199, 1042, 0.5313365301586146
199, 889, 0.5218585899664079
199, 1127, 0.5095987810163276
199, 1069, 0.49238192586676344
199, 742, 0.4897520996608529
199, 1066, 0.4835404584322897
199, 827, 0.4818730230767123
199, 1032, 0.4567514681956968
199, 1170, 0.44506765008825827
200, 1085, 0.731794784740104
200, 1358, 0.6951144132477582
200, 1131, 0.630405296382685
200, 755, 0.6253864801190423
200, 472, 0.5848747277033818
200, 744, 0.5840471945785896
200, 159, 0.582788324774102
200, 922, 0.5373968546888622
200, 470, 0.5366381722515953
200, 461, 0.53102728389266
200, 500, 0.5292814938598798
200, 1373, 0.5091391528203733
200, 1217, 0.5032977352766446
200, 979, 0.5020205043874427
200, 1086, 0.49606074388925436
201, 329, 0.6669178499647669
201, 71, 0.6108723739933569
201, 1362, 0.6010543925037467
201, 1297, 0.5912044755965961
201, 170, 0.5867319763058395
201, 666, 0.5649673412586613
201, 345, 0.5344589673914475
201, 256, 0.5188126392106258
201, 334, 0.5049822851277062
201, 1155, 0.4966080817712514
201, 1317, 0.48144903275526285
201, 1312, 0.4781596433182464
201, 192, 0.4712180508814519
201, 335, 0.46610260558732597
201, 1272, 0.455785801010336
202, 1283, 0.6766849600075786
202, 232, 0.5791147737724591
202, 423, 0.5775747154193086
202, 1308, 0.5734372697835255
202, 1301, 0.5687542168873552
202, 507, 0.5645846944931326
202, 1354, 0.544888145175252
202, 1229, 0.5355921261478962
202, 1376, 0.5352835535697369
202, 58, 0.5317399466179453
202, 1305, 0.5273306656848182
202, 604, 0.5225390242078874
202, 19, 0.5139879781098009
202, 27, 0.5134886214513907
202, 679, 0.49119319263832406
203, 1260, 0.6672751233292425
203, 1131, 0.6315911394460169
203, 423, 0.6080747480627924
203, 58, 0.5985327675104926
203, 472, 0.5969106017667369
203, 1304, 0.5753886748371378
203, 651, 0.563754830299567
203, 1229, 0.5456891581983999
203, 1376, 0.5399443265195094
203, 1283, 0.5315230368442324
203, 470, 0.5276321688589872
203, 604, 0.5249203823783907
203, 1246, 0.5232770934373209
203, 435, 0.5167122742627465
203, 1380, 0.5163821499954966
204, 57, 0.6554647032291445
204, 970, 0.6208311970323527
204, 1309, 0.6005942033691917
204, 670, 0.599255206668302
204, 1350, 0.5987820089884411
204, 197, 0.5345056309109724
204, 1380, 0.49873633462656414
204, 1230, 0.4914567956593828
204, 572, 0.4877641369672883
204, 507, 0.48538932919230143
204, 1143, 0.4823224388589802
204, 762, 0.4780550856910992
204, 147, 0.4748628718328715
204, 38, 0.473097831292217
204, 1369, 0.47101571393215497
205, 337, 0.6822732494684537
205, 1320, 0.6676270577211209
205, 406, 0.6528189761697515
205, 898, 0.5995089435159957
205, 135, 0.5973239923478579
205, 1258, 0.5902331299540458
205, 355, 0.5708058458934767
205, 546, 0.5700998468399184
205, 1321, 0.5692400376896207
205, 1239, 0.566133785162338
205, 133, 0.5540754861649656
205, 1381, 0.5506877614151001
205, 1252, 0.5323550356416261
205, 932, 0.5309607257255146
205, 1074, 0.5304522123300212
206, 1288, 0.6745795629758231
206, 597, 0.6500974320505771
206, 1334, 0.6161420306523991
206, 515, 0.5378591521511045
206, 1100, 0.47720733790746717
206, 141, 0.4682060176043667
206, 875, 0.4641701862178982
206, 1151, 0.42675104923538926
206, 593, 0.413738377683412
206, 1119, 0.41163215302977785
206, 906, 0.41156093264227156
206, 204, 0.4084154121876877
206, 794, 0.39670702170510386
206, 68, 0.3959153903153315
206, 184, 0.38932872242859984
207, 1224, 0.5187808635046078
207, 779, 0.5082734245145251
207, 1152, 0.4818176398254904
207, 898, 0.48026664462356083
207, 1378, 0.4792255952905294
207, 546, 0.4552092826608289
207, 649, 0.43446219209936576
207, 382, 0.43265270279939694
207, 1362, 0.4236511924203311
207, 335, 0.4197608576638774
207, 1370, 0.4161455093768065
207, 474, 0.41491521559418465
207, 1258, 0.4133045912148191
207, 406, 0.41038935017540484
207, 915, 0.40420816572674373
208, 1289, 0.7017591056910627
208, 1342, 0.5113480888100289
208, 623, 0.4946696737942476
208, 1344, 0.4938721399885787
208, 357, 0.4679187231922932
208, 1343, 0.4639064284720395
208, 448, 0.44576133775787374
208, 163, 0.4436588717594555
208, 279, 0.4211830917966616
208, 1254, 0.41643356861946246
208, 245, 0.40811349885170894
208, 757, 0.40793889472073747
208, 1378, 0.3981853218071457
208, 1345, 0.3945991598318441
208, 275, 0.39245841776572704
209, 958, 0.7830644275892592
209, 358, 0.7557766630997288
209, 135, 0.7106310243682938
209, 1226, 0.6936442938536903
209, 16, 0.6924959421486596
209, 1279, 0.6882964906696022
209, 1321, 0.6829924567313097
209, 525, 0.6644045970284985
209, 45, 0.661983317469813
209, 797, 0.6570869372109555
209, 898, 0.646564304821481
209, 89, 0.6438528784737145
209, 406, 0.6437759523642187
209, 335, 0.6405628768712084
209, 376, 0.6402034591701217
210, 1069, 0.7634793216195137
210, 1068, 0.75447547542699
210, 1170, 0.7533466546072867
210, 742, 0.7356669606878423
210, 1169, 0.7313241809087793
210, 1050, 0.7196915503744085
210, 1066, 0.7175314205035229
210, 1124, 0.659029682989333
210, 896, 0.6574360052318592
210, 1143, 0.6390387552712052
210, 886, 0.636233602732732
210, 740, 0.6344981254955003
210, 738, 0.6257510385255634
210, 739, 0.6076142794135745
210, 760, 0.603399683318617
211, 1068, 0.8133874162880419
211, 1069, 0.7991864523908121
211, 1050, 0.793902247854313
211, 1066, 0.7782720312179554
211, 742, 0.721688014228274
211, 896, 0.7139258569477652
211, 738, 0.713208686836002
211, 1124, 0.6944618638788665
211, 760, 0.6817431313534036
211, 739, 0.6816726550396208
211, 889, 0.6749159288997963
211, 954, 0.6725602811595114
211, 1170, 0.6652950390964651
211, 847, 0.6375039938777984
211, 740, 0.6301833727569788
212, 887, 0.7368471472162391
212, 1175, 0.7330713050020657
212, 1176, 0.7080075790601644
212, 1120, 0.6769079265498535
212, 1144, 0.6732622456152486
212, 641, 0.6692005353307195
212, 821, 0.6668472788960748
212, 884, 0.6588709025301823
212, 1067, 0.6199022888753725
212, 740, 0.6191271629282775
212, 768, 0.6139938989373804
212, 1171, 0.6117969195022922
212, 1124, 0.6095260067703527
212, 762, 0.600071489604585
212, 822, 0.5824650068787406
213, 1175, 0.7228505456458146
213, 887, 0.6869841429598555
213, 821, 0.6632572230845294
213, 1124, 0.6431764178688179
213, 641, 0.639900304721763
213, 1176, 0.6394561087178523
213, 884, 0.6367279568983147
213, 1144, 0.6317701766543444
213, 1171, 0.6264373359864452
213, 1120, 0.6199430236435974
213, 740, 0.6029396370531026
213, 1067, 0.5982885509265033
213, 762, 0.5960063150909908
213, 768, 0.5883005713124807
213, 927, 0.5621629576806035
214, 1292, 0.6979907496498647
214, 1050, 0.6645956836400304
214, 929, 0.6541719431318541
214, 827, 0.6379865241754057
214, 1068, 0.6305725464712049
214, 889, 0.6228092610793667
214, 1066, 0.6212289392916167
214, 1127, 0.6081618408098364
214, 1042, 0.5989241012189148
214, 1034, 0.591966710400081
214, 1133, 0.5798440219557556
214, 885, 0.5792695475840275
214, 1069, 0.5780167661911992
214, 1358, 0.5749814952759822
214, 763, 0.5738448568387381
215, 332, 0.7016601910216194
215, 534, 0.693445566149298
215, 774, 0.6879968737427452
215, 1179, 0.6823587402353427
215, 573, 0.6755528647430077
215, 1389, 0.671029034106132
215, 18, 0.646897204291105
215, 118, 0.6273100993447345
215, 1243, 0.6180599407984954
215, 656, 0.6180080277439062
215, 1273, 0.6152271630670364
215, 1293, 0.6124129046034279
215, 1251, 0.6083187180927493
215, 940, 0.6012852530533707
215, 486, 0.5994547375319159
216, 1164, 0.6514887954229287
216, 691, 0.6374677872983242
216, 692, 0.5831882331071933
216, 970, 0.5595867119248884
216, 511, 0.5401757905212833
216, 1229, 0.5094632529201545
216, 1354, 0.5092095353327066
216, 611, 0.5074013208117353
216, 39, 0.49390950496046715
216, 1350, 0.4906705213549796
216, 604, 0.4892914482921723
216, 57, 0.48504262597509623
216, 1143, 0.4843164573937978
216, 1154, 0.483871918810259
216, 1225, 0.4785962436497538
217, 982, 0.6351662665326316
217, 622, 0.6177977332844674
217, 1317, 0.5439377158388329
217, 1272, 0.5417267553774306
217, 558, 0.5246675269597043
217, 553, 0.5237513878441032
217, 123, 0.5222795951804402
217, 522, 0.513826505168658
217, 665, 0.5046926144748816
217, 436, 0.49770216784036087
217, 552, 0.4956996502700016
217, 864, 0.48790725614950015
217, 1277, 0.485506454590396
217, 1245, 0.48535643387064104
217, 1000, 0.48482294597424885
218, 982, 0.6979286959660734
218, 553, 0.6694329628021765
218, 558, 0.6024917027764801
218, 436, 0.5933988033803917
218, 1391, 0.5843853283850701
218, 181, 0.5717763537656456
218, 5, 0.5655414399888251
218, 158, 0.5640287974315742
218, 622, 0.5638771155520986
218, 303, 0.5625290605391873
218, 396, 0.5601154339501563
218, 665, 0.5555666198894741
218, 398, 0.553991742260057
218, 508, 0.5452299703887485
218, 552, 0.5391127792575053
219, 1219, 0.7353584637920599
219, 208, 0.6275180405292452
219, 1080, 0.6248246919024061
219, 529, 0.6228664858301244
219, 1247, 0.6105253664252202
219, 656, 0.6057212777890983
219, 88, 0.5947230580823136
219, 1076, 0.5890882707028374
219, 228, 0.5776409811757837
219, 299, 0.5763623378232948
219, 689, 0.5747313392933742
219, 1271, 0.5649698512316663
219, 371, 0.5608098912355791
219, 450, 0.5596564290432914
219, 940, 0.5501771799794531
220, 458, 0.7688584735177567
220, 336, 0.7316381221437867
220, 1299, 0.7123491122218435
220, 898, 0.6646593368266974
220, 4, 0.657739507469819
220, 135, 0.6243969026824865
220, 526, 0.6215972752973542
220, 376, 0.6111385795601018
220, 1258, 0.6097786725441051
220, 406, 0.6015926783827875
220, 628, 0.6015158905839899
220, 1279, 0.5923568486008237
220, 1152, 0.5891886404099814
220, 375, 0.5771129191182313
220, 326, 0.5766702078905568
221, 1369, 0.6439074899229085
221, 404, 0.580309581811104
221, 388, 0.5609623651453051
221, 651, 0.557368679855151
221, 1384, 0.5510635231083701
221, 1001, 0.5486636918097728
221, 1078, 0.5460327640867169
221, 11, 0.5441136480703336
221, 490, 0.5308810776556764
221, 937, 0.5288044391191465
221, 266, 0.5246731146490988
221, 97, 0.520457307028308
221, 606, 0.5196491689895605
221, 310, 0.5180247456840016
221, 336, 0.5154650008744696
222, 1398, 0.8451868680645467
222, 400, 0.7361774079672827
222, 419, 0.716581163462316
222, 412, 0.6559111541816307
222, 1396, 0.6416510353253925
222, 1394, 0.5953780213520388
222, 1356, 0.5952753504237426
222, 1397, 0.5789801385038067
222, 1048, 0.5747760404986674
222, 1355, 0.5570683299304602
222, 1395, 0.5552660933381066
222, 393, 0.5359799388813283
222, 862, 0.5175674814540459
222, 1128, 0.5053125413052852
222, 1035, 0.5013446112139713
223, 1398, 0.8337437275166741
223, 400, 0.7646115635100913
223, 419, 0.7364753880485013
223, 412, 0.7133795655974788
223, 1396, 0.6824652805644397
223, 1397, 0.6467875992289275
223, 1394, 0.6429627817826319
223, 1356, 0.5955014030074377
223, 1395, 0.5947299544306694
223, 1048, 0.594309448614075
223, 1035, 0.5810628874778903
223, 393, 0.5509994954712764
223, 1355, 0.5461328091078778
223, 388, 0.5296437920001101
223, 1046, 0.4980668946899061
224, 317, 0.6348508760447291
224, 655, 0.615300503672926
224, 1313, 0.614203331119655
224, 167, 0.5949344495667493
224, 1243, 0.5916549134323404
224, 540, 0.5887441461091992
224, 1389, 0.5815619240530948
224, 1141, 0.5811378876270368
224, 183, 0.5802635848031882
224, 236, 0.5715296677320323
224, 996, 0.5675675306917084
224, 489, 0.5571233634297688
224, 1193, 0.556025024363169
224, 574, 0.5487721260853466
224, 1312, 0.5400447753989109
225, 1186, 0.6999754797148634
225, 1336, 0.6401674062451715
225, 1339, 0.593176305431388
225, 688, 0.5902595690484244
225, 1347, 0.5583257998968935
225, 1349, 0.55086321608493
225, 779, 0.5475648245688381
225, 1290, 0.5217196210691267
225, 880, 0.5187047410338956
225, 603, 0.5146992540145834
225, 70, 0.5144688916710985
225, 1379, 0.5109226271196663
225, 970, 0.5071137778471472
225, 1224, 0.5012448255851841
225, 1351, 0.4975625473476524


AutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 485, 0.9882908925427754
1, 102, 0.9803928540289327
1, 68, 0.9794112092878311
1, 1009, 0.9768992118787587
1, 280, 0.9768671767454625
1, 1101, 0.9765797816942198
1, 1333, 0.9761396187472349
1, 237, 0.973151639018712
1, 184, 0.9726090077665592
1, 83, 0.9672521424259832
1, 429, 0.9670942710019881
1, 1315, 0.9654699199879373
1, 875, 0.9651904633504249
1, 1145, 0.9651509073456577
1, 137, 0.9651149909127594
2, 745, 0.9862424468533109
2, 727, 0.9780839297511277
2, 1109, 0.9771249561223452
2, 874, 0.9762071354644543
2, 859, 0.9744636413418728
2, 1167, 0.9711065978075742
2, 877, 0.9707158721566114
2, 429, 0.9701209551420253
2, 202, 0.969725771593178
2, 924, 0.9685769308474232
2, 137, 0.9682848347927586
2, 100, 0.9681424644959564
2, 809, 0.9677352291185723
2, 1221, 0.9677056529050158
2, 657, 0.9676344980187648
3, 484, 0.990408890967676
3, 541, 0.9899148927660323
3, 144, 0.9892473461106434
3, 586, 0.9868108332470439
3, 980, 0.9860255310272783
3, 6, 0.9855919498604053
3, 396, 0.9833053703558912
3, 872, 0.982756962743013
3, 399, 0.9818812924509994
3, 90, 0.9813600060599099
3, 977, 0.9812327799206507
3, 585, 0.9809101456899556
3, 5, 0.9809058530827948
3, 181, 0.9806536544816402
3, 508, 0.9793205498697753
4, 236, 0.987729612273079
4, 1059, 0.9868532421493685
4, 167, 0.9841282974697827
4, 297, 0.9821663619175028
4, 1372, 0.9816006582178455
4, 103, 0.9810863522365103
4, 1366, 0.977605209728991
4, 1243, 0.9767422465968814
4, 1178, 0.9766850028488503
4, 34, 0.9766836824142908
4, 259, 0.976281786657722
4, 349, 0.9761064064943301
4, 1220, 0.9760698304080515
4, 582, 0.9758403762013157
4, 317, 0.9757786348700422
5, 1310, 0.9819681951792173
5, 68, 0.9773215152961964
5, 263, 0.9750536433449057
5, 110, 0.9746404810720861
5, 1284, 0.9745832111514805
5, 85, 0.9737917978483164
5, 574, 0.9716810529144396
5, 582, 0.9714222830290334
5, 1222, 0.971291142142364
5, 1181, 0.9710453015568837
5, 259, 0.9710164439377991
5, 36, 0.9710126605668701
5, 1204, 0.9692164963749814
5, 487, 0.9690225577534932
5, 236, 0.9687829092052933
6, 455, 0.9805411730655083
6, 409, 0.9801093265374365
6, 1194, 0.9799528291367838
6, 187, 0.9793040176355547
6, 109, 0.9772547038584005
6, 41, 0.9756396126606115
6, 548, 0.975503719546152
6, 1323, 0.9747300830926084
6, 121, 0.9737503990247856
6, 557, 0.9736655533409526
6, 38, 0.9735403011804109
6, 243, 0.9733920087554921
