Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: tfidf.
4, 400, 0.20569329792118524
4, 368, 0.2002602160328165
4, 863, 0.19318506389401519
4, 683, 0.1928604742668158
4, 698, 0.18980992434792576
4, 628, 0.18815822441945032
4, 464, 0.18661811127486427
4, 987, 0.18057597731458497
4, 414, 0.17975303258683092
4, 275, 0.1765623138704694
4, 978, 0.1765507824226039
4, 385, 0.1699556336022714
4, 227, 0.16943098724212874
4, 30, 0.16672173899391146
5, 92, 0.1940477216025369
5, 760, 0.19368115636724417
5, 178, 0.17483555135351064
5, 274, 0.16926549930202822
5, 707, 0.16739862483415224
5, 841, 0.16610052674294717
5, 857, 0.16497753907884638
5, 267, 0.16348695756176163
5, 758, 0.15940951769733497
5, 111, 0.15898794585211218
5, 505, 0.1578833474657487
5, 7, 0.15557183990354903
5, 318, 0.1537497990852709
5, 116, 0.15049365830407405
5, 490, 0.14900865950164463
6, 147, 0.2686288629199364
6, 71, 0.26227484447466537
6, 484, 0.2062027508809083
6, 375, 0.19941987913331294
6, 816, 0.19450935176767273
6, 913, 0.19272111427915667
6, 281, 0.18470576720244697
6, 161, 0.1784075556525775
6, 628, 0.1727543505357863
6, 511, 0.16158556900274962
6, 235, 0.16080972140542116
6, 592, 0.15630130992822192
6, 923, 0.15394444943480534
6, 888, 0.1521745557571607
6, 946, 0.15014977933092405
7, 518, 0.22482228681840563
7, 653, 0.1835679243422325
7, 207, 0.1781994097657307
7, 942, 0.1703516926241418
7, 46, 0.16772472663272264
7, 517, 0.16615641935450115
7, 636, 0.1649465055921679
7, 608, 0.1622090376168177
7, 206, 0.1547390701913803
7, 427, 0.151890613786045
7, 444, 0.15096872702375033
7, 241, 0.14877422658009948
7, 633, 0.1464111966596057
7, 54, 0.1425802141224861
7, 237, 0.14207930090077892
8, 752, 0.21116479808548994
8, 687, 0.20265836596213588
8, 530, 0.19390889905877795
8, 371, 0.17918198169702634
8, 564, 0.16714749364522571
8, 815, 0.16591484872123824
8, 898, 0.1651909459397947
8, 373, 0.16482260070238
8, 533, 0.1624204579912255
8, 72, 0.16229681170986654
8, 509, 0.15889022677618253
8, 310, 0.15853705821276828
8, 305, 0.15408327983680326
8, 243, 0.1527358503896718
8, 79, 0.14950409081688812
9, 549, 0.20248905606106313
9, 1033, 0.19484289005763292
9, 23, 0.17415306671485672
9, 429, 0.1706948643339747
9, 565, 0.17068286672721236
9, 643, 0.16600703841915104
9, 480, 0.164369758823372
9, 605, 0.16037223584210117
9, 67, 0.16032054443130278
9, 555, 0.15787780720673694
9, 930, 0.15656014586659323
9, 969, 0.15393315188140164
9, 614, 0.1529823855398399
9, 1026, 0.15221278543420905
9, 810, 0.15177076958553007
10, 327, 0.23566944928116768
10, 897, 0.22757991592695292
10, 969, 0.21796332089654408
10, 491, 0.18582405785879083
10, 706, 0.17194254619034882
10, 440, 0.17019785301122858
10, 675, 0.17013744741553788
10, 829, 0.17000516607347504
10, 609, 0.16652118093444007
10, 797, 0.16650771913501106
10, 950, 0.16620386795094994
10, 381, 0.16510057966306219
10, 321, 0.16054930630105696
10, 154, 0.15900754689145433
10, 99, 0.15856884926273646
11, 79, 0.22624360069336413
11, 569, 0.2207375711241912
11, 568, 0.2092525873378645
11, 957, 0.19936726255520587
11, 223, 0.1934663749063822
11, 214, 0.18585802885162908
11, 684, 0.18489290499170508
11, 136, 0.18135373439770505
11, 109, 0.17351121201085007
11, 308, 0.1731824738595764
11, 648, 0.17021331149760952
11, 942, 0.1694950489860062
11, 97, 0.16897967200745306
11, 907, 0.1671779238073612
11, 497, 0.16653868444852504
12, 365, 0.22974789927864953
12, 515, 0.21471318106081935
12, 507, 0.18346580386884456
12, 164, 0.18080647880476297
12, 196, 0.17818032617499696
12, 432, 0.17649495262805892
12, 247, 0.17485007271346492
12, 652, 0.1716916309781286
12, 998, 0.1708200021148296
12, 836, 0.1652823058113492
12, 123, 0.16406760453429778
12, 471, 0.1541286437138068
12, 322, 0.15050476835520976
12, 983, 0.14984559621543536
12, 573, 0.14779572483411507
13, 166, 0.2245730977224588
13, 238, 0.20237317280083744
13, 684, 0.1927111734862462
13, 576, 0.18647003458015848
13, 132, 0.18204743313110067
13, 581, 0.17511863692138874
13, 1025, 0.17434640874749607
13, 523, 0.1735129416014371
13, 516, 0.1726174985339056
13, 674, 0.17106327023820805
13, 549, 0.16531927398660023
13, 571, 0.1629577126217522
13, 623, 0.1626864054389679
13, 229, 0.16122818296513403
13, 1003, 0.15898367569191452
14, 70, 0.24603731733105433
14, 717, 0.2140114362091518
14, 325, 0.21013783164955002
14, 251, 0.20074378842123053
14, 24, 0.19772141358404138
14, 438, 0.18904798646332577
14, 59, 0.18624415519377396
14, 431, 0.186051684303372
14, 225, 0.18253985570291997
14, 238, 0.17798567945496982
14, 1026, 0.17570475539954777
14, 513, 0.17415494580513308
14, 891, 0.16952671532760993
14, 516, 0.16485960153149887
14, 736, 0.1634509282211683
15, 309, 0.3199068599383422
15, 738, 0.23181639828613865
15, 599, 0.20699324718075762
15, 92, 0.2002785541697123
15, 790, 0.19910654340487344
15, 41, 0.1969744664371611
15, 161, 0.1966030968413627
15, 469, 0.1924714794089215
15, 190, 0.19186746247975156
15, 335, 0.19062110238232713
15, 507, 0.18838714681749105
15, 845, 0.1808243744987636
15, 764, 0.17933998282389574
15, 197, 0.17804270372077247
15, 873, 0.1774234747930763
16, 66, 0.2332875678764011
16, 197, 0.21048840163483212
16, 869, 0.17950299483403837
16, 793, 0.17172457439481895
16, 794, 0.1717234083324392
16, 406, 0.17079105248847454
16, 974, 0.17003486010487906
16, 201, 0.16511298725578405
16, 522, 0.16505421308337515
16, 24, 0.16320482073250142
16, 801, 0.16021961618773647
16, 377, 0.15717771040009482
16, 126, 0.15404808012864885
16, 296, 0.15320079032554115
16, 286, 0.15101008944861974
17, 780, 0.23542846163414377
17, 591, 0.21186129541926993
17, 66, 0.1821848157199303
17, 884, 0.18094432924191498
17, 468, 0.17905709852121127
17, 507, 0.17865169999556754
17, 167, 0.17430209088102377
17, 432, 0.17050802155202818
17, 210, 0.16781236443554168
17, 571, 0.16473134791007488
17, 1016, 0.16438652270168588
17, 614, 0.16073414957299054
17, 605, 0.15948437385415715
17, 680, 0.15823929608839432
17, 993, 0.1561978703049382
18, 775, 0.23700136195864308
18, 85, 0.1878751494459422
18, 629, 0.18386584301079872
18, 437, 0.17161847663408236
18, 458, 0.16635910936011902
18, 403, 0.15917925444284614
18, 455, 0.1565908054519442
18, 1001, 0.15387535214889556
18, 414, 0.1522609990703677
18, 454, 0.15123501436670087
18, 1005, 0.14634267658986722
18, 905, 0.14631476818434852
18, 779, 0.14592874811923695
18, 923, 0.14572868449477225
18, 487, 0.1427377254635197
19, 172, 0.26532944101851985
19, 127, 0.23345242332162475
19, 183, 0.21177569612987404
19, 332, 0.18608385443021355
19, 910, 0.17090064002657246
19, 343, 0.17042269713186403
19, 1017, 0.16727629287636622
19, 945, 0.15904277168854603
19, 305, 0.156822214556788
19, 205, 0.15603812279866036
19, 742, 0.1500213435814044
19, 761, 0.14980613760457656
19, 223, 0.14583600472315428
19, 626, 0.14545443323890384
19, 654, 0.14535082927302104
20, 672, 0.23681203465847417
20, 206, 0.2145686614324137
20, 208, 0.20375999332523387
20, 123, 0.19434860373509028
