Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: tfidf.
179, 1045, 0.49868651283491094
179, 683, 0.49221400979547425
179, 379, 0.48574983145596967
179, 919, 0.4797100002870087
179, 475, 0.47352729966785
180, 621, 0.8282965577074928
180, 615, 0.8011025860468237
180, 547, 0.7927110522143361
180, 618, 0.732388428001222
180, 616, 0.7146096613333817
180, 617, 0.714344014985481
180, 619, 0.6878852241769947
180, 612, 0.6786913151328667
180, 613, 0.6604509595181702
180, 614, 0.6537448468038111
180, 143, 0.6531824072879713
180, 620, 0.627734192426757
180, 1148, 0.6225575345851757
180, 162, 0.6140364927511011
180, 1101, 0.6064130792510359
181, 1072, 0.6488742290935422
181, 1241, 0.6402509281439172
181, 1060, 0.607946123554499
181, 609, 0.574031553903519
181, 1073, 0.526479341262054
181, 802, 0.5000019086891005
181, 922, 0.49606413713241454
181, 923, 0.4816371739672345
181, 471, 0.48079478973374223
181, 427, 0.46553294883954427
181, 242, 0.4654932137757567
181, 432, 0.4527979068782099
181, 798, 0.438471854872477
181, 179, 0.4268451579776011
181, 188, 0.42051000370328423
182, 684, 0.8416512550931514
182, 633, 0.8285800103551592
182, 592, 0.7145459362796679
182, 1336, 0.6598924799075646
182, 685, 0.6426781374032536
182, 70, 0.6206517192109194
182, 752, 0.5848797599702414
182, 380, 0.5745894292060667
182, 444, 0.5613126410889991
182, 39, 0.5519381689167491
182, 1109, 0.5276319793397576
182, 312, 0.5230352629422095
182, 877, 0.5171191960642465
182, 1288, 0.5151263773087429
182, 1337, 0.5043836227484473
183, 1067, 0.41324768808786627
183, 1120, 0.38559225359614885
183, 1126, 0.38326480473587266
183, 974, 0.3808111744135833
183, 821, 0.368781072774757
183, 345, 0.35580012773639824
183, 253, 0.35445235766002825
183, 995, 0.3510181442399911
183, 1193, 0.35100165394331595
183, 409, 0.3504685970125068
183, 39, 0.34047504782816135
183, 972, 0.3395152921716949
183, 88, 0.33699075369064607
183, 848, 0.3275135108334011
183, 170, 0.3241334367500642
184, 715, 0.6375535099860995
184, 67, 0.6097760828207061
184, 638, 0.5870248034362598
184, 714, 0.5783920868909899
184, 32, 0.5097338184918968
184, 812, 0.4980228892344881
184, 1377, 0.49385900171046665
184, 716, 0.4403767706834937
184, 368, 0.43252040971296096
184, 153, 0.4294200095278659
184, 290, 0.4228232256062724
184, 77, 0.4170659932324611
184, 1331, 0.413537203352701
184, 957, 0.38686583769451954
184, 707, 0.37591197098593016
185, 855, 0.9254393443855667
185, 1006, 0.913202315870328
185, 857, 0.8925112337145615
185, 858, 0.881777694017192
185, 856, 0.8620389050569238
185, 765, 0.8569090208518783
185, 863, 0.8559740966212771
185, 391, 0.8537617265915071
185, 285, 0.8022684505996739
185, 947, 0.7979464300544069
185, 657, 0.7973989513902864
185, 626, 0.7761710978794361
185, 390, 0.7451327581398934
185, 893, 0.6268556629174401
185, 752, 0.6070860417931245
186, 1241, 0.7232791580463998
186, 1060, 0.6909426116024387
186, 922, 0.6709134955317141
186, 1072, 0.6631982110531333
186, 432, 0.6575171693186429
186, 609, 0.6383464956696261
186, 802, 0.6053505375525406
186, 1073, 0.580817382592214
186, 808, 0.5380765783700902
186, 519, 0.5289951795083923
186, 798, 0.5284519937243216
186, 923, 0.5218551539688363
186, 671, 0.48840367950305513
186, 252, 0.4693654435319611
186, 230, 0.4391211927620055
187, 762, 0.7159097411039963
187, 1069, 0.7063313622795587
187, 1066, 0.691287871600723
187, 1050, 0.680226764298239
187, 738, 0.6609779720658812
187, 1124, 0.6560270494378758
187, 886, 0.6369642467680144
187, 896, 0.6298293122632541
187, 840, 0.6097616083773745
187, 739, 0.6081761631935578
187, 740, 0.595273421957846
187, 889, 0.5935574975898766
187, 952, 0.5901889741278916
187, 1170, 0.587384117268343
187, 742, 0.58674853751825
188, 724, 0.8657913686930764
188, 721, 0.763731866657393
188, 908, 0.7563021444946807
188, 639, 0.6990238723849347
188, 220, 0.6689913811242366
188, 12, 0.6123072737432066
188, 100, 0.5963415728340085
188, 719, 0.5963367915524915
188, 722, 0.5789885140691108
188, 209, 0.57585502102127
188, 728, 0.5689399907249546
188, 137, 0.5554712244614791
188, 882, 0.5444875916464796
188, 883, 0.5252987605507646
188, 907, 0.5192717854133215
189, 882, 0.657734679600012
189, 880, 0.5899125507096178
189, 766, 0.585779479541717
189, 883, 0.5698825647635677
189, 639, 0.5635316484394759
189, 725, 0.5574143819134262
189, 869, 0.5528047478499848
189, 834, 0.5378179757135282
189, 767, 0.529383841654933
189, 723, 0.5286115582416179
189, 908, 0.5131771316065953
189, 719, 0.4964342063032166
189, 832, 0.49392401054378393
189, 761, 0.4900759019406638
189, 75, 0.48929279798901987
190, 391, 0.7688654570034301
190, 855, 0.7667036395560185
190, 390, 0.7595766182159912
190, 1006, 0.755091389269047
190, 857, 0.7307406031235826
190, 285, 0.7240175448564803
190, 858, 0.7129467159204412
190, 626, 0.7059936649940661
190, 657, 0.7022518610101088
190, 856, 0.6947593696077371
190, 765, 0.6937014870402234
190, 947, 0.6707664697055987
190, 863, 0.6657708043926527
190, 893, 0.5829085480632684
190, 15, 0.5673509744588359
191, 855, 0.8492454008777612
191, 858, 0.8119540524491912
191, 1006, 0.8063474305877001
191, 857, 0.7990697950284686
191, 856, 0.7783215402291935
191, 391, 0.7763130760968668
191, 657, 0.7742513867303077
191, 863, 0.7729439333576106
191, 285, 0.7596197341541384
191, 626, 0.7581278544161164
191, 765, 0.7518947509071805
191, 947, 0.7224450070713863
191, 390, 0.7224014260278323
191, 910, 0.673308164804384
191, 893, 0.6162870097618447
192, 1173, 0.6998208673792438
192, 734, 0.6918637046879125
192, 924, 0.5847999627936998
192, 1030, 0.5844754699692071
192, 1168, 0.5763205582246281
192, 646, 0.5690786841909184
192, 424, 0.5624376905063667
192, 743, 0.5383590919650304
192, 895, 0.5357377282450838
192, 839, 0.5350492527371753
192, 643, 0.5294975611362691
192, 732, 0.5279070498356104
192, 640, 0.5212430125026634
192, 820, 0.5177802018373011
192, 925, 0.5163440917776577
193, 729, 0.816886599969199
193, 640, 0.7949451429244182
193, 643, 0.7586452164027566
193, 425, 0.7237956031141471
193, 732, 0.7202863412761507
193, 647, 0.7123331007080718
193, 454, 0.6632051284215519
193, 422, 0.6474178582639033
193, 735, 0.6342345862396578
193, 731, 0.6095742491776479
193, 550, 0.6068400009716609
193, 646, 0.6035607161036972
193, 734, 0.5812605399227229
193, 733, 0.5596575438869944
193, 424, 0.5383345792869236
194, 641, 0.933852608700467
194, 887, 0.7949760289586892
194, 1129, 0.7459131953452115
194, 931, 0.7339990856357949
194, 768, 0.6838584379246763
194, 743, 0.6808834648681276
194, 1171, 0.6807592677483449
194, 956, 0.669438628830402
194, 1175, 0.6662258374856814
194, 1124, 0.6650667518643659
194, 1033, 0.6555264844794986
194, 740, 0.648860854622498
194, 739, 0.6223842532277453
194, 1051, 0.6143711885230475
194, 1174, 0.5731816874422524
195, 641, 0.829505765356359
195, 887, 0.7098986207028001
195, 931, 0.668425245034483
195, 1171, 0.6290310439148892
195, 768, 0.623254343512712
195, 743, 0.5904876203251374
195, 1129, 0.5883851613924455
195, 1124, 0.5819860599152208
195, 830, 0.5792856732094468
195, 740, 0.5609103584595169
195, 1033, 0.5603420252713663
195, 1051, 0.5567565020385566
195, 1174, 0.5513986118273175
195, 1175, 0.5415221758342248
195, 956, 0.5413098290395926
196, 622, 0.5562849124337728
196, 745, 0.5020570606809549
196, 485, 0.4816173596041331
196, 982, 0.4609527166015835
196, 342, 0.4587463969630798
196, 1277, 0.4536860246113755
196, 102, 0.4503697381147968
196, 81, 0.4458094886384196
196, 398, 0.44102068591162596
196, 576, 0.4379276091626701
196, 395, 0.4333279943870045
196, 798, 0.41361764434473747
196, 1000, 0.4093779551851115
196, 23, 0.4065748261488061
196, 995, 0.40614836276560107
197, 767, 0.8387154444255573
197, 883, 0.7991592478938405
197, 882, 0.7752032866787099
197, 880, 0.7376209498079431
197, 725, 0.7195623408778055
197, 908, 0.6973184077166902
197, 722, 0.6440943611126354
197, 75, 0.6396709405415024
197, 639, 0.5891716331919556
197, 719, 0.5723030669932991
197, 723, 0.5407148201687527
197, 100, 0.47822863943685856
197, 726, 0.4729257061690739
197, 907, 0.43540995184259845
197, 881, 0.4329021071078471
198, 739, 0.7916141025065686
198, 889, 0.7590376605385027
198, 886, 0.7500660103423533
198, 1050, 0.7434522231578596
198, 896, 0.742262964380932
198, 738, 0.7417158866201595
198, 885, 0.7302949474075111
198, 1066, 0.713255889550042
198, 768, 0.6977790951647381
198, 888, 0.6944177702583374
198, 934, 0.6854259716567648
198, 742, 0.6669948230079493
198, 740, 0.6502209769864435
198, 1069, 0.6380760482808849
198, 1124, 0.6172287247281204
199, 929, 0.6798726712135531
199, 1292, 0.6234097796986121
199, 1057, 0.6222947079459442
199, 829, 0.6157364682771188
199, 1068, 0.6081350022308025
199, 742, 0.6034586666633678
199, 1056, 0.5993943402115646
199, 897, 0.5802564131851832
199, 827, 0.580122618639345
199, 1042, 0.5694241623954521
199, 930, 0.5500162156955112
199, 934, 0.544007651506215
199, 1050, 0.5439485728573968
199, 1127, 0.49223761528537585
199, 738, 0.482575407259097
200, 1041, 0.6367171027130154
200, 889, 0.5863803350981708
200, 1358, 0.5762422031873465
200, 1069, 0.5749865745177928
200, 827, 0.5736460184295843
200, 888, 0.535490294345886
200, 1042, 0.5267962427924692
200, 1132, 0.5258892615677001
200, 1066, 0.5253566770707823
200, 1131, 0.5233560301820017
200, 1127, 0.51739338186322
200, 1135, 0.5150701578322755
200, 1050, 0.4989725287121145
200, 929, 0.49122903774101695
200, 886, 0.484323465546013
201, 401, 0.5801431337963996
201, 624, 0.5443342033115146
201, 329, 0.5251601329545169
201, 1250, 0.5153849876477764
201, 540, 0.5085649539830337
201, 1297, 0.5085346497926456
201, 317, 0.47981128628053615
201, 1187, 0.4683654394263337
201, 1377, 0.4632231840503855
201, 551, 0.46132055729313065
201, 516, 0.45822127587830674
201, 1155, 0.45196722184715127
201, 24, 0.44867817612975797
201, 69, 0.4463916889271575
201, 1294, 0.44634010048468964
202, 1283, 0.7248814699924772
202, 604, 0.612020952431477
202, 1301, 0.6116391293634196
202, 1376, 0.6050218980068912
202, 423, 0.5772042280490716
202, 1308, 0.573293010417711
202, 19, 0.5706690218443201
202, 359, 0.5321636510032075
202, 58, 0.5285080937213401
202, 371, 0.5264459066958662
202, 1307, 0.5127273536188661
202, 232, 0.5031349134793747
202, 1354, 0.48703216010893496
202, 225, 0.4817019883245644
202, 1229, 0.4662234777420635
203, 423, 0.6572412452609827
203, 58, 0.6286219967396849
203, 1301, 0.6280991733607386
203, 604, 0.6227086823623528
203, 1283, 0.5992422594184353
203, 1304, 0.5928572500629999
203, 1108, 0.5926427369101475
203, 1260, 0.5876492876912701
203, 1376, 0.5868998047000586
203, 225, 0.5525290387569053
203, 48, 0.536084448730151
203, 122, 0.5253547904771357
203, 63, 0.49899359880971333
203, 1229, 0.49851391605431705
203, 1306, 0.49317375496782245
204, 1309, 0.6132110354517621
204, 670, 0.4963663845072489
204, 970, 0.4955984137971127
204, 1078, 0.49411403880676186
204, 572, 0.48588039146875706
204, 57, 0.4758201372013709
204, 1350, 0.4700715830518901
204, 1227, 0.4423805566137455
204, 310, 0.4358111291527045
204, 1369, 0.4228634432651348
204, 1380, 0.41395370274605225
204, 147, 0.40602499534539677
204, 197, 0.3987811993753961
204, 1229, 0.3941346742016205
204, 1143, 0.38796157025800637
205, 1320, 0.659129098904413
205, 1319, 0.6250482538941922
205, 406, 0.6024306893794754
205, 337, 0.5995089058670846
205, 1258, 0.5826333622026232
205, 1285, 0.5745078462402258
205, 1266, 0.526198073847757
205, 898, 0.5098189270774687
205, 73, 0.5081815060234836
205, 135, 0.5036973194985798
205, 78, 0.5023897440503726
205, 133, 0.4974454012480511
205, 1074, 0.49523385515702006
205, 55, 0.48202433383232246
205, 958, 0.4734741885173244
206, 1288, 0.800125618163937
206, 878, 0.6527443741212635
206, 875, 0.5972459183004903
206, 1336, 0.5657770193235602
206, 879, 0.5441542477325851
206, 495, 0.515188968468755
206, 1334, 0.5102118083766382
206, 800, 0.49956204640614765
206, 685, 0.491198655801077
206, 468, 0.4895663551933255
206, 794, 0.4872043587191041
206, 877, 0.4867095858620145
206, 525, 0.4655729110710547
206, 502, 0.4568658280088645
206, 1151, 0.44720668146140613
207, 779, 0.5291899058543957
207, 1152, 0.5143382631479921
207, 1186, 0.4664356563304113
207, 458, 0.4653289614042232
207, 335, 0.45033608634034433
207, 1258, 0.4409700914335372
207, 546, 0.43950270913355
207, 255, 0.43707039387061836
207, 898, 0.43308679485777
207, 406, 0.4267151033256977
207, 192, 0.4190647480657544
207, 1362, 0.41862217850027267
207, 1224, 0.41353179322817746
207, 282, 0.4014632484483241
207, 1147, 0.39598049045608
208, 1289, 0.7764157155677077
208, 1378, 0.6453652826958335
208, 1342, 0.6437578731826927
208, 1344, 0.6362417155834901
208, 1343, 0.5907182683524199
208, 623, 0.5830711754055504
208, 163, 0.5790755899877121
208, 1122, 0.5304260899922452
208, 1254, 0.5133424249991312
208, 757, 0.5037391430280747
208, 275, 0.49881522340886
208, 1217, 0.4914782006900815
208, 1345, 0.4902911280295016
208, 357, 0.4861510294080446
208, 1215, 0.47459200594618256
209, 958, 0.8237133089257914
209, 358, 0.8120417544118693
209, 797, 0.7037009350543703
209, 89, 0.677886531192318
209, 1279, 0.6425343770332305
209, 291, 0.6292448935915279
209, 45, 0.6289963082454084
209, 1226, 0.628976784946741
209, 461, 0.6181118346429385
209, 187, 0.6095883525358291
209, 135, 0.6074026844679691
209, 406, 0.6065801636215129
209, 240, 0.606433779464033
209, 457, 0.6039005983257019
209, 994, 0.599587230998664
210, 1170, 0.8779778804834001
210, 1169, 0.7422137024665552
210, 1143, 0.7293798572134669
210, 1124, 0.7179803479302684
210, 1069, 0.7159539900227353
210, 742, 0.6771617315101176
210, 1050, 0.6712289803011993
210, 738, 0.6557489090259788
210, 1066, 0.6517325412554884
210, 739, 0.6401898413612727
210, 896, 0.637846483966524
210, 886, 0.6108903066510745
210, 768, 0.5969822757960541
210, 740, 0.5878566950981808
210, 760, 0.5789224711288161
211, 1050, 0.8325188557685984
211, 739, 0.8253187286054395
211, 738, 0.8165585659008612
211, 1066, 0.8070738791229869
211, 896, 0.8064432095509435
211, 889, 0.7782794342726636
211, 742, 0.7602742364302151
211, 886, 0.7481903458265249
211, 1069, 0.7397337243426072
211, 768, 0.7262418826338908
211, 740, 0.7110503624035435
211, 1172, 0.7027115433995489
211, 885, 0.6993776039262224
211, 1124, 0.6908724589794037
211, 934, 0.6692088827849256
212, 1176, 0.8516950156657914
212, 1144, 0.8457179263378929
212, 887, 0.8051830538155257
212, 1175, 0.7784452586217231
212, 884, 0.7476861637253875
212, 641, 0.6998278355536656
212, 740, 0.6089586336426714
212, 768, 0.604910247027883
212, 31, 0.5545211228196804
212, 927, 0.551789236367823
212, 1174, 0.5391606884543177
212, 869, 0.5380150836999671
212, 953, 0.5345845231318889
212, 1171, 0.5288928261661098
212, 1114, 0.5258950212330137
213, 887, 0.8207794403141092
213, 1144, 0.7382494635506056
213, 1176, 0.7281783341871915
213, 641, 0.7266351526517267
213, 740, 0.7221466641162592
213, 884, 0.7101756817396049
213, 1171, 0.7100179570535783
213, 1175, 0.7082444213054228
213, 768, 0.6554402159134144
213, 1124, 0.6397736146987996
213, 821, 0.6129198804724446
213, 1129, 0.6088460852089175
213, 927, 0.5975276609435005
213, 762, 0.5747348680464499
213, 886, 0.5437133771941062
214, 1292, 0.8329916099695802
214, 827, 0.71509220869647
214, 929, 0.6475661528630765
214, 1050, 0.6199528332876609
214, 742, 0.6091702279669657
214, 1042, 0.582666603990042
214, 1133, 0.5796773592265312
214, 130, 0.5676572416723468
214, 829, 0.5545037078198793
214, 847, 0.5504906469600871
214, 1360, 0.5475421805887295
214, 1359, 0.5442189112986779
214, 1034, 0.5381429178354804
214, 1041, 0.5350490188993728
214, 738, 0.5323931015210275
215, 534, 0.6630997827054568
215, 1232, 0.619886820090398
215, 1251, 0.5645967478291184
215, 573, 0.5426312065066086
215, 1196, 0.5360513159797715
215, 25, 0.5355230856136463
215, 1202, 0.4910882734302254
215, 37, 0.48605948195752524
215, 665, 0.4856434405675613
215, 456, 0.4807146418552951
215, 332, 0.4771218748821852
215, 1004, 0.4770399970373851
215, 1371, 0.4713279771427925
215, 1375, 0.465320350159511
215, 1389, 0.44935874674984727
216, 1164, 0.5501106704208618
216, 64, 0.5019697013737482
216, 970, 0.46873364844067805
216, 1154, 0.4620582464592636
216, 1354, 0.45740411057300234
216, 691, 0.45058587932344923
216, 1319, 0.4448186898462876
216, 511, 0.4419558671866612
216, 65, 0.4333622997717086
216, 132, 0.43243259788635313
216, 692, 0.42493537164881695
216, 1229, 0.4237321888031609
216, 1206, 0.40874953357051236
216, 1274, 0.4041727783913989
216, 611, 0.39937117598678296
217, 982, 0.6219568753212181
217, 558, 0.5827667548930759
217, 1317, 0.5515558289045104
217, 1391, 0.5476121077499216
217, 622, 0.5474635367785564
217, 665, 0.5406437947408841
217, 1272, 0.535431857771063
217, 553, 0.5219496825464103
217, 522, 0.5192444208150835
217, 1159, 0.512502898267777
217, 398, 0.4844560510531003
217, 37, 0.48382774924738137
217, 303, 0.48039442890546724
217, 554, 0.47877561741336616
217, 438, 0.47228468905366705
218, 982, 0.6639760765378164
218, 558, 0.6501428703612565
218, 1391, 0.6292296810650492
218, 553, 0.5861660021563797
218, 398, 0.575063284849667
218, 303, 0.5609830548547656
218, 622, 0.559602754630318
218, 665, 0.5530476946689449
218, 554, 0.5327464701326174
218, 1102, 0.489121037479458
218, 1326, 0.4802380777339653
218, 438, 0.4647626134714006
218, 436, 0.46418380975862483
218, 181, 0.4639662303499713
218, 1000, 0.4602980282654074
219, 1219, 0.5875641609527661
219, 1076, 0.5766935356185507
219, 1271, 0.532774803685658
219, 208, 0.5322877877066616
219, 342, 0.5304833104721208
219, 529, 0.5289673318479853
219, 1080, 0.5088175596215865
219, 297, 0.5029404464592409
219, 33, 0.5008727471422182
219, 1189, 0.4987933224442442
219, 652, 0.479270321027257
219, 667, 0.4764251043663834
219, 228, 0.4721717922771558
219, 270, 0.4697146531473779
219, 112, 0.46893183454105153
220, 336, 0.6957456232826864
220, 458, 0.6868276170354253
220, 1299, 0.625849068197971
220, 1382, 0.6242006914971301
220, 4, 0.5858152054892344
220, 898, 0.5738361942075119
220, 461, 0.5617909885335812
220, 1258, 0.5615614335254023
220, 292, 0.5543290142161813
220, 135, 0.5521622568556637
220, 1180, 0.5519997645354897
220, 526, 0.551478541666812
220, 1381, 0.5428275208157052
220, 406, 0.5424392676188149
220, 1152, 0.5216578340130673
221, 1384, 0.6549362227634621
221, 336, 0.5581385542584678
221, 1369, 0.5459886810743396
221, 1373, 0.5275502244945812
221, 3, 0.5257365488952619
221, 388, 0.5252150769231686
221, 1364, 0.5068238555687692
221, 435, 0.5002293854992008
221, 458, 0.4979500347804658
221, 94, 0.4928947592933643
221, 1223, 0.49163829133877845
221, 375, 0.49031738575100736
221, 266, 0.4878684812982729
221, 54, 0.47926142555236223
221, 1180, 0.4780576890584931
222, 1398, 0.890479856343627
222, 419, 0.8533652792009965
222, 1397, 0.7930006953312949
222, 1394, 0.7331913278344302
222, 1396, 0.7150582503653884
222, 400, 0.7069220741276812
222, 1395, 0.7016818580733022
222, 1356, 0.6501389164842601
222, 412, 0.6420408523342974
222, 1355, 0.6305154372270927
222, 1128, 0.5973271821095523
222, 393, 0.5327260385939504
222, 1035, 0.5299463112486195
222, 1048, 0.502798875899401
222, 1385, 0.4790705163368206
223, 400, 0.7770805743248607
223, 1397, 0.7138863893377817
223, 1398, 0.6918153769532027
223, 388, 0.6851903515374621
223, 393, 0.6676763869298165
223, 412, 0.6463420538242106
223, 419, 0.6376410653980046
223, 1396, 0.6278925483093167
223, 1394, 0.58377132415364
223, 1035, 0.5824604343576547
223, 663, 0.5672447834061157
223, 109, 0.5463337565571499
223, 1395, 0.5389035905537195
223, 180, 0.510041341287938
223, 3, 0.5044863360390794
224, 1313, 0.6985917097549467
224, 655, 0.6385498564664678
224, 110, 0.6197953098474182
224, 183, 0.619058437333034
224, 1137, 0.5919908224011661
224, 574, 0.5694847770434998
224, 1154, 0.5690970453335517
224, 1312, 0.5688740554745573
224, 236, 0.5669517569355503
224, 317, 0.5644209370824181
224, 1250, 0.5576821536353386
224, 175, 0.5514993408828947
224, 1255, 0.5271238447335063
224, 167, 0.510241260669003
224, 1155, 0.5005536050122322
225, 1186, 0.6429783959281666
225, 1378, 0.5912392043005295
225, 1347, 0.5168879875389295
225, 779, 0.4916634375853579
225, 198, 0.4788162747650343
225, 1349, 0.472180691080657
225, 1339, 0.46868553214568176
225, 970, 0.4529329784273038
225, 1290, 0.45127645031470476
225, 1336, 0.45098452707845954
225, 833, 0.4497218224383357
225, 193, 0.4475206137473269
225, 747, 0.44618716279641374
225, 649, 0.43758863584178576
225, 518, 0.433542164708085


AutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 68, 0.9977005979493466
1, 330, 0.9963547326670177
1, 1150, 0.9957601355013084
1, 1094, 0.9954830250665954
1, 548, 0.9949955008194001
1, 1247, 0.9949508821111672
1, 259, 0.9948533017810512
1, 1139, 0.9947918860372418
1, 262, 0.9947598290398725
1, 1267, 0.9944768620002762
1, 77, 0.9940326396411312
1, 1137, 0.9940194770995386
1, 690, 0.9939090155561675
1, 357, 0.9937050846592049
1, 1108, 0.9935685682628408
2, 874, 0.9975709324959499
2, 1344, 0.997125654226088
2, 163, 0.9968748292869982
2, 1377, 0.9966213652189211
2, 143, 0.9964069622008506
2, 587, 0.9963042151127766
2, 848, 0.9956690335388869
2, 717, 0.9956345963937984
2, 957, 0.9955926132949471
2, 531, 0.9953969417076618
2, 380, 0.9953346263076825
2, 1055, 0.9952595716772212
2, 83, 0.9952204632258729
2, 833, 0.9952085535374848
2, 286, 0.9951619418981072
3, 1146, 0.9938216698435136
3, 579, 0.9928677464553822
3, 90, 0.9922375550458672
3, 159, 0.9919878472356333
3, 1045, 0.9914082183325195
3, 475, 0.9913480589191266
3, 153, 0.9912427934934291
3, 13, 0.99109727326309
3, 730, 0.9908611970933155
3, 581, 0.9905491849463265
3, 1083, 0.9902428090870892
3, 1086, 0.9898512717976362
3, 777, 0.9896468166499187
3, 152, 0.9895810918756223
3, 585, 0.9895333827794243
4, 590, 0.9967717942342949
4, 108, 0.9961048105062807
4, 449, 0.9959599711065239
4, 668, 0.9958512110051418
4, 1204, 0.9955615004965481
4, 487, 0.9951691092160087
4, 983, 0.994847317437795
4, 582, 0.9948376637971931
4, 750, 0.9948299392611395
4, 446, 0.9947641531307301
4, 114, 0.9947312285740115
4, 1386, 0.9945669562795603
4, 385, 0.9942949144720242
4, 1240, 0.9942593257890928
4, 737, 0.994166291664672
5, 1204, 0.9949739998021967
5, 379, 0.9948292773445006
5, 114, 0.9947158109355185
5, 1310, 0.9945587965297373
5, 262, 0.9945552585357204
5, 403, 0.9944959345421278
5, 449, 0.9944550856734933
5, 446, 0.9940516218796216
5, 427, 0.9937838797274792
5, 445, 0.993737720865972
5, 668, 0.9936576782122285
5, 313, 0.9935910640589385
5, 108, 0.9935671250702169
5, 201, 0.9934999524094281
5, 1217, 0.9934515365428931
6, 1369, 0.9976397511156332
6, 361, 0.9963435225878156
6, 1273, 0.9956288614204147
6, 1207, 0.9955156949092148
6, 18, 0.9949874254389037
6, 109, 0.9945304333640115
6, 1295, 0.9942195070045641
6, 271, 0.9940327508972477
6, 168, 0.9939380653472341
6, 517, 0.9938962085462277
6, 864, 0.9937033643315657
6, 690, 0.9936986164201466
6, 548, 0.993593342383325
6, 582, 0.9935812949322288
6, 417, 0.9933329198499883
7, 806, 0.9966740041583599
7, 906, 0.996135738491164
7, 10, 0.9955449926900913
7, 510, 0.9953136416636901
7, 601, 0.9947873506971832
7, 597, 0.9947128250694536
7, 1275, 0.9940262978222137
7, 1347, 0.9937842254916185
7, 238, 0.9936405901774554
7, 903, 0.9933529519812003
7, 239, 0.9933293110128041
7, 1075, 0.9931634036811636
7, 1304, 0.9927339701390169
7, 593, 0.9924898900342407
7, 233, 0.9924728798765472
8, 507, 0.9975735231031178
8, 594, 0.9969919247153596
8, 1091, 0.9968934997404808
8, 223, 0.9966774614078997
8, 183, 0.9963393604922612
8, 968, 0.9960514917589771
8, 416, 0.9957068946115863
8, 601, 0.9954164691713248
8, 1324, 0.9953082471113923
8, 1099, 0.9950952302899718
8, 429, 0.9950674775172719
8, 716, 0.9950276365581893
8, 906, 0.9948141851555581
8, 198, 0.9947258915056235
8, 634, 0.9943491235298456
9, 479, 0.9976295960923262
9, 549, 0.9974003586362233
9, 158, 0.9951068452627543
9, 1372, 0.9947213310684457
9, 115, 0.9946502132573167
9, 488, 0.9945957974020314
9, 437, 0.9945337046177708
9, 1363, 0.9943881734555788
9, 81, 0.993415489565742
9, 622, 0.9927988365088485
9, 103, 0.9926921163896762
9, 980, 0.992644569218799
9, 151, 0.9924614863219083
9, 508, 0.9923867726396995
9, 119, 0.9923186573705844
10, 620, 0.9975749679725249
10, 602, 0.9970181514816528
10, 138, 0.9968695474765611
10, 113, 0.996529941180796
10, 330, 0.9963218953690813
10, 1158, 0.9962991443791133
10, 237, 0.996201631767851
10, 1009, 0.9957803563091591
10, 220, 0.9956249066542942
10, 219, 0.9952458108089645
10, 259, 0.9951731470669327
10, 262, 0.9950567900935661
10, 1310, 0.9949166855450411
10, 137, 0.994559040016884
10, 1150, 0.9943877391678837
11, 356, 0.9956983444105568
11, 1188, 0.995535228266454
11, 403, 0.9949895774297615
11, 331, 0.99494891532161
11, 653, 0.994429428105079
11, 1192, 0.9944281218454528
11, 264, 0.9934017144758382
11, 487, 0.993121308798838
11, 1296, 0.9930093993388156
11, 944, 0.992900654335396
11, 33, 0.9927570622272401
11, 181, 0.992503900361006
11, 1204, 0.992305659886763
11, 319, 0.9922119276454676
11, 1387, 0.9921020108329388
12, 137, 0.9970545715622205
12, 745, 0.9961727149673274
12, 1150, 0.9961480241662207
12, 1139, 0.9955581438647914
12, 1158, 0.9951507465932767
12, 86, 0.9951101130390858
12, 701, 0.9948277553897626
12, 1267, 0.9946889433446973
12, 1165, 0.9946460770711376
12, 301, 0.994595549065982
12, 330, 0.994417119398372
12, 259, 0.994308701918909
12, 985, 0.9942849616009852
12, 1164, 0.9941823012978628
12, 1247, 0.9941541346164752
13, 1166, 0.9958836427802915
13, 1263, 0.9958729023495942
13, 1221, 0.9957756269331449
13, 1165, 0.9957740720535277
13, 313, 0.9957242445424481
13, 156, 0.9956513893883664
13, 648, 0.9956038712203814
13, 1163, 0.995540037881863
13, 757, 0.9955165728866563
13, 1158, 0.9954083527874797
13, 277, 0.9953008020386358
13, 717, 0.9952059515063039
13, 967, 0.9951794990539646
13, 427, 0.9950367147907204
13, 237, 0.9950273163243607
14, 263, 0.9961329677241069
14, 1274, 0.99559139966145
14, 1201, 0.9955413454600694
14, 296, 0.9953223429342852
14, 516, 0.9940180449216927
14, 1295, 0.9935750424745935
14, 65, 0.9935068419873312
14, 1296, 0.9925100190418188
14, 938, 0.9921642537499922
14, 1294, 0.9921315785475142
14, 319, 0.9919897650047909
14, 331, 0.9919401155741474
14, 1204, 0.991160730636945
14, 402, 0.991155502822526
14, 157, 0.990596080403017
15, 1055, 0.9964463503962698
15, 587, 0.9964272724040195
15, 1377, 0.9962079097923038
15, 957, 0.9961564020605659
15, 374, 0.9961227542115867
15, 143, 0.99611270637525
15, 589, 0.9960045545175187
15, 1344, 0.9959824413874782
